"","seed1","team1","seed2","team2","score1","score2","winner","region","year","Conf_team1","W_team1","L_team1","PPG_team1","PPG_Allowed_team1","Pace_team1","MOV_team1","SOS_team1","OSRS_team1","DSRS_team1","Adj_ORtg_team1","Adj_DRtg_team1","Conf_team2","W_team2","L_team2","PPG_team2","PPG_Allowed_team2","Pace_team2","MOV_team2","SOS_team2","OSRS_team2","DSRS_team2","Adj_ORtg_team2","Adj_DRtg_team2"
"315",1,"Notre Dame",1,"Baylor",81,82,"Baylor","championship",2019,"ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49,"Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1
"316",1,"UConn",16,"Saint Francis (PA)",140,52,"UConn","region1",2018,"AAC",36,1,89.4,53.4,72.5,36.05,13.63,29.01,20.68,93.58,23.7,"NEC",24,10,80,73.2,75.4,6.79,-8.2,11.33,-13.5,57.61,56.42
"317",8,"Miami (FL)",9,"Quinnipiac",72,86,"Quinnipiac","region1",2018,"ACC",21,11,71.1,64.1,72.7,6.97,10.84,10.05,7.76,66.27,38.11,"MAAC",28,6,71.8,58.9,68.4,12.88,-0.88,6.31,5.7,65.61,45.94
"318",5,"Duke",12,"Belmont",72,58,"Duke","region1",2018,"ACC",24,9,68.8,56.3,71.1,12.48,11.59,9.13,14.94,73.62,35.51,"OVC",31,4,77.6,59.7,68.7,17.91,-4.23,9.34,3.49,72.59,50.64
"319",4,"Georgia",13,"Mercer",68,63,"Georgia","region1",2018,"SEC",26,7,67,57.6,71.9,9.36,9.22,5.56,13.02,62.49,32.73,"Southern",30,3,70.7,54.9,69.2,15.79,-5.34,4.5,5.95,68.21,47.21
"320",6,"South Florida",11,"Buffalo",79,102,"Buffalo","region1",2018,"AAC",26,8,75.2,63,68.8,12.24,9.94,13.87,8.31,79.67,45.56,"MAC",29,6,78.1,65.1,74.9,12.97,4.3,13.78,3.49,67.1,40.87
"321",3,"Florida State",14,"Little Rock",91,49,"Florida State","region1",2018,"ACC",26,7,81,64.3,71.2,16.7,11.23,21.63,6.3,83.79,42.07,"Sun Belt",23,10,59.7,53.8,66.6,5.88,-1.24,-7.35,11.98,56.38,43.72
"322",7,"California",10,"Virginia",62,68,"Virginia","region1",2018,"Pac-12",21,11,69,65.9,68.5,3.09,13.53,9.89,6.74,72.6,46.06,"ACC",19,14,62.1,61.2,69,0.91,14.81,3.17,12.55,64.96,39.61
"323",2,"South Carolina",15,"North Carolina A&T",63,52,"South Carolina","region1",2018,"SEC",29,7,75.2,61.2,73.8,14.03,13.31,15.89,11.45,74.87,35.87,"MEAC",23,9,66.5,58.3,69.7,8.22,-9.93,-4.99,0.43,40.25,41.51
"324",1,"UConn",9,"Quinnipiac",71,46,"UConn","region1",2018,"AAC",36,1,89.4,53.4,72.5,36.05,13.63,29.01,20.68,93.58,23.7,"MAAC",28,6,71.8,58.9,68.4,12.88,-0.88,6.31,5.7,65.61,45.94
"325",5,"Duke",4,"Georgia",66,40,"Duke","region1",2018,"ACC",24,9,68.8,56.3,71.1,12.48,11.59,9.13,14.94,73.62,35.51,"SEC",26,7,67,57.6,71.9,9.36,9.22,5.56,13.02,62.49,32.73
"326",11,"Buffalo",3,"Florida State",86,65,"Buffalo","region1",2018,"MAC",29,6,78.1,65.1,74.9,12.97,4.3,13.78,3.49,67.1,40.87,"ACC",26,7,81,64.3,71.2,16.7,11.23,21.63,6.3,83.79,42.07
"327",10,"Virginia",2,"South Carolina",56,66,"South Carolina","region1",2018,"ACC",19,14,62.1,61.2,69,0.91,14.81,3.17,12.55,64.96,39.61,"SEC",29,7,75.2,61.2,73.8,14.03,13.31,15.89,11.45,74.87,35.87
"328",1,"UConn",5,"Duke",72,59,"UConn","region1",2018,"AAC",36,1,89.4,53.4,72.5,36.05,13.63,29.01,20.68,93.58,23.7,"ACC",24,9,68.8,56.3,71.1,12.48,11.59,9.13,14.94,73.62,35.51
"329",11,"Buffalo",2,"South Carolina",63,79,"South Carolina","region1",2018,"MAC",29,6,78.1,65.1,74.9,12.97,4.3,13.78,3.49,67.1,40.87,"SEC",29,7,75.2,61.2,73.8,14.03,13.31,15.89,11.45,74.87,35.87
"330",1,"UConn",2,"South Carolina",94,65,"UConn","region1",2018,"AAC",36,1,89.4,53.4,72.5,36.05,13.63,29.01,20.68,93.58,23.7,"SEC",29,7,75.2,61.2,73.8,14.03,13.31,15.89,11.45,74.87,35.87
"331",1,"Mississippi State",16,"Nicholls State",95,50,"Mississippi State","region2",2018,"SEC",37,2,81.1,56.4,73.6,24.74,13.06,21.68,16.13,87.77,31.25,"Southland",19,14,65.2,64.8,68.5,0.45,-5.62,-3.44,-3.78,47.41,51.17
"332",8,"Syracuse",9,"Oklahoma State",57,84,"Oklahoma State","region2",2018,"ACC",22,9,73.1,66.6,75.8,6.52,9.81,13.18,3.14,72.62,46.3,"Big 12",21,11,78.3,67.6,72.4,10.72,12.89,17.76,5.85,77.3,41.74
"333",5,"Maryland",12,"Princeton",77,57,"Maryland","region2",2018,"Big Ten",26,8,79.6,64.1,73,15.5,10.1,18.31,7.28,79.25,41.26,"Ivy",24,6,67.6,55.1,72.7,12.53,1.79,3.96,10.36,68.27,43.45
"334",4,"NC State",13,"Elon",62,35,"NC State","region2",2018,"ACC",26,9,66.8,57.2,70.1,9.54,12.97,7.13,15.38,69.68,34.58,"CAA",25,8,71.2,57.5,71,13.79,-0.14,6,6.45,59.67,40
"335",6,"Iowa",11,"Creighton",70,76,"Creighton","region2",2018,"Big Ten",24,8,78.7,68.9,72.5,9.81,9.93,16.39,3.35,74.11,43.67,"Big East",19,13,69.7,67.4,67,2.25,12.33,8.73,5.86,73.72,50.01
"336",3,"UCLA",14,"American",71,60,"UCLA","region2",2018,"Pac-12",27,8,75.5,63.5,71.5,11.94,17.03,17.01,11.96,79.59,35.95,"Patriot",26,7,64.2,57.8,68.2,6.39,-3.44,-0.76,3.71,59.16,51.19
"337",7,"Arizona State",10,"Nebraska",73,62,"Arizona State","region2",2018,"Pac-12",22,13,67.8,57.8,66.2,10.03,13.37,7.52,15.88,74.38,38.06,"Big Ten",21,11,68.8,63.6,74.1,5.16,9.78,6.16,8.78,66.99,43.23
"338",2,"Texas",15,"Maine",83,54,"Texas","region2",2018,"Big 12",28,7,80.7,64.1,70.6,16.66,15.59,21.77,10.48,81.35,34.3,"AmEast",23,10,65.5,56.6,65.6,8.88,-0.91,-1.09,6.4,58.03,46.17
"339",1,"Mississippi State",9,"Oklahoma State",71,56,"Mississippi State","region2",2018,"SEC",37,2,81.1,56.4,73.6,24.74,13.06,21.68,16.13,87.77,31.25,"Big 12",21,11,78.3,67.6,72.4,10.72,12.89,17.76,5.85,77.3,41.74
"340",5,"Maryland",4,"NC State",60,74,"NC State","region2",2018,"Big Ten",26,8,79.6,64.1,73,15.5,10.1,18.31,7.28,79.25,41.26,"ACC",26,9,66.8,57.2,70.1,9.54,12.97,7.13,15.38,69.68,34.58
"341",11,"Creighton",3,"UCLA",64,86,"UCLA","region2",2018,"Big East",19,13,69.7,67.4,67,2.25,12.33,8.73,5.86,73.72,50.01,"Pac-12",27,8,75.5,63.5,71.5,11.94,17.03,17.01,11.96,79.59,35.95
"342",7,"Arizona State",2,"Texas",65,85,"Texas","region2",2018,"Pac-12",22,13,67.8,57.8,66.2,10.03,13.37,7.52,15.88,74.38,38.06,"Big 12",28,7,80.7,64.1,70.6,16.66,15.59,21.77,10.48,81.35,34.3
"343",1,"Mississippi State",4,"NC State",71,57,"Mississippi State","region2",2018,"SEC",37,2,81.1,56.4,73.6,24.74,13.06,21.68,16.13,87.77,31.25,"ACC",26,9,66.8,57.2,70.1,9.54,12.97,7.13,15.38,69.68,34.58
"344",3,"UCLA",2,"Texas",84,75,"UCLA","region2",2018,"Pac-12",27,8,75.5,63.5,71.5,11.94,17.03,17.01,11.96,79.59,35.95,"Big 12",28,7,80.7,64.1,70.6,16.66,15.59,21.77,10.48,81.35,34.3
"345",1,"Mississippi State",3,"UCLA",89,73,"Mississippi State","region2",2018,"SEC",37,2,81.1,56.4,73.6,24.74,13.06,21.68,16.13,87.77,31.25,"Pac-12",27,8,75.5,63.5,71.5,11.94,17.03,17.01,11.96,79.59,35.95
"346",1,"Louisville",16,"Boise State",74,42,"Louisville","region3",2018,"ACC",36,3,76.7,57.1,71.5,19.69,15.01,17.53,17.17,83.15,31.36,"MWC",23,10,68.4,61.8,71.7,6.61,0.6,2.08,3.1,56.76,46.53
"347",8,"Marquette",9,"Dayton",84,65,"Marquette","region3",2018,"Big East",24,10,80.2,70.8,74.5,9.44,10.69,19.92,0.22,78.07,47.06,"A-10",23,7,73.3,62.1,71.5,11.2,1.31,9.75,2.76,68.45,47.35
"348",5,"Missouri",12,"Florida Gulf Coast",70,80,"Florida Gulf Coast","region3",2018,"SEC",24,8,69.8,61,66,8.75,10.09,7.88,10.97,73.89,43.3,"A-Sun",31,5,78.2,60.4,69.9,17.75,-4.02,9.56,2.36,65.63,46.09
"349",4,"Stanford",13,"Gonzaga",82,68,"Stanford","region3",2018,"Pac-12",24,11,68.7,62.7,72,6.09,17.47,10.45,13.11,72.16,34.99,"WCC",27,6,72.3,59.5,68.2,12.82,2.05,6.73,8.14,67.83,43.71
"350",6,"Oregon State",11,"Western Kentucky",82,58,"Oregon State","region3",2018,"Pac-12",26,8,72.6,58.9,68.7,13.76,12.48,12.01,14.23,75.02,36.48,"CUSA",24,9,75.3,63.5,69.5,11.85,0.41,9.78,2.1,70.77,49.96
"351",3,"Tennessee",14,"Liberty",100,60,"Tennessee","region3",2018,"SEC",25,8,77.6,64.3,75.6,13.27,13.19,17.14,9.32,72.99,34.15,"Big South",24,10,64.7,55,68.8,9.68,-8.24,-3.77,4.44,54.73,47.83
"352",7,"Michigan",10,"Northern Colorado",75,61,"Michigan","region3",2018,"Big Ten",23,10,74.9,62.5,72.5,12.42,9.35,11.99,9.78,74.28,40.7,"Big Sky",26,7,70.2,63.9,70.4,6.33,0.46,3.28,3.52,63.47,50.06
"353",2,"Baylor",15,"Grambling",96,46,"Baylor","region3",2018,"Big 12",33,2,86.1,56.1,73.4,29.97,12.61,25.42,17.16,88.61,27.54,"SWAC",19,14,66.4,68,76.9,-1.61,-10.36,-4.62,-7.35,47.92,57.81
"354",1,"Louisville",8,"Marquette",90,72,"Louisville","region3",2018,"ACC",36,3,76.7,57.1,71.5,19.69,15.01,17.53,17.17,83.15,31.36,"Big East",24,10,80.2,70.8,74.5,9.44,10.69,19.92,0.22,78.07,47.06
"355",12,"Florida Gulf Coast",4,"Stanford",70,90,"Stanford","region3",2018,"A-Sun",31,5,78.2,60.4,69.9,17.75,-4.02,9.56,2.36,65.63,46.09,"Pac-12",24,11,68.7,62.7,72,6.09,17.47,10.45,13.11,72.16,34.99
"356",6,"Oregon State",3,"Tennessee",66,59,"Oregon State","region3",2018,"Pac-12",26,8,72.6,58.9,68.7,13.76,12.48,12.01,14.23,75.02,36.48,"SEC",25,8,77.6,64.3,75.6,13.27,13.19,17.14,9.32,72.99,34.15
"357",7,"Michigan",2,"Baylor",58,80,"Baylor","region3",2018,"Big Ten",23,10,74.9,62.5,72.5,12.42,9.35,11.99,9.78,74.28,40.7,"Big 12",33,2,86.1,56.1,73.4,29.97,12.61,25.42,17.16,88.61,27.54
"358",1,"Louisville",4,"Stanford",86,59,"Louisville","region3",2018,"ACC",36,3,76.7,57.1,71.5,19.69,15.01,17.53,17.17,83.15,31.36,"Pac-12",24,11,68.7,62.7,72,6.09,17.47,10.45,13.11,72.16,34.99
"359",6,"Oregon State",2,"Baylor",72,67,"Oregon State","region3",2018,"Pac-12",26,8,72.6,58.9,68.7,13.76,12.48,12.01,14.23,75.02,36.48,"Big 12",33,2,86.1,56.1,73.4,29.97,12.61,25.42,17.16,88.61,27.54
"360",1,"Louisville",6,"Oregon State",76,43,"Louisville","region3",2018,"ACC",36,3,76.7,57.1,71.5,19.69,15.01,17.53,17.17,83.15,31.36,"Pac-12",26,8,72.6,58.9,68.7,13.76,12.48,12.01,14.23,75.02,36.48
"361",1,"Notre Dame",16,"Cal State Northridge",99,81,"Notre Dame","region4",2018,"ACC",35,3,85.1,67.8,77,17.34,18.86,27.82,8.39,89.75,37.39,"Big West",19,16,65.2,64.5,69.6,0.74,-1.67,-3.77,2.37,55.44,52.85
"362",8,"South Dakota State",9,"Villanova",74,81,"Villanova","region4",2018,"Summit",26,7,78.2,62.2,70.1,16,2.59,12.93,5.75,72.08,44.01,"Big East",23,9,67.5,61,64.8,6.5,9.19,6.63,9.06,75.24,49.19
"363",5,"DePaul",12,"Oklahoma",90,79,"DePaul","region4",2018,"Big East",27,8,82.9,70.8,74.4,12.11,10.88,21.95,1.04,79.22,45.11,"Big 12",16,15,76,72.7,79.9,3.32,18.06,17.36,4.03,73.63,40.68
"364",4,"Texas A&M",13,"Drake",89,76,"Texas A&M","region4",2018,"SEC",26,10,77.7,68.5,71,9.17,13.67,18.02,4.82,81.12,45.65,"MVC",26,8,82.4,67.4,75.1,15,-0.53,17.08,-4.48,74.19,53.34
"365",6,"LSU",11,"Central Michigan",69,78,"Central Michigan","region4",2018,"SEC",19,10,66.3,61.7,66.6,4.69,10.89,5.06,10.52,66.08,40.46,"MAC",30,5,82.3,70.8,72.6,11.54,5.54,16.97,-1.02,78.03,54.17
"366",3,"Ohio State",14,"George Washington",87,45,"Ohio State","region4",2018,"Big Ten",28,7,85,71.1,71.2,13.89,13.62,24.97,2.54,82.26,42.45,"A-10",19,14,59.7,58.5,65.6,1.21,4.37,-4.77,10.36,59.49,47.38
"367",7,"Green Bay",10,"Minnesota",77,89,"Minnesota","region4",2018,"Horizon",29,4,65.6,47.4,64.8,18.18,2.77,1.09,19.85,68.77,32.91,"Big Ten",24,9,84.9,74.8,70,10.12,9.41,22.87,-3.34,78.57,50.04
"368",2,"Oregon",15,"Seattle",88,45,"Oregon","region4",2018,"Pac-12",33,5,82.4,63.6,69.2,18.82,14.58,22.23,11.2,88.53,38.56,"WAC",18,15,68.2,68.5,71.1,-0.36,-4.17,0.42,-4.96,55.77,57.39
"369",1,"Notre Dame",9,"Villanova",98,72,"Notre Dame","region4",2018,"ACC",35,3,85.1,67.8,77,17.34,18.86,27.82,8.39,89.75,37.39,"Big East",23,9,67.5,61,64.8,6.5,9.19,6.63,9.06,75.24,49.19
"370",5,"DePaul",4,"Texas A&M",79,80,"Texas A&M","region4",2018,"Big East",27,8,82.9,70.8,74.4,12.11,10.88,21.95,1.04,79.22,45.11,"SEC",26,10,77.7,68.5,71,9.17,13.67,18.02,4.82,81.12,45.65
"371",11,"Central Michigan",3,"Ohio State",95,78,"Central Michigan","region4",2018,"MAC",30,5,82.3,70.8,72.6,11.54,5.54,16.97,-1.02,78.03,54.17,"Big Ten",28,7,85,71.1,71.2,13.89,13.62,24.97,2.54,82.26,42.45
"372",10,"Minnesota",2,"Oregon",73,101,"Oregon","region4",2018,"Big Ten",24,9,84.9,74.8,70,10.12,9.41,22.87,-3.34,78.57,50.04,"Pac-12",33,5,82.4,63.6,69.2,18.82,14.58,22.23,11.2,88.53,38.56
"373",1,"Notre Dame",4,"Texas A&M",90,84,"Notre Dame","region4",2018,"ACC",35,3,85.1,67.8,77,17.34,18.86,27.82,8.39,89.75,37.39,"SEC",26,10,77.7,68.5,71,9.17,13.67,18.02,4.82,81.12,45.65
"374",11,"Central Michigan",2,"Oregon",69,83,"Oregon","region4",2018,"MAC",30,5,82.3,70.8,72.6,11.54,5.54,16.97,-1.02,78.03,54.17,"Pac-12",33,5,82.4,63.6,69.2,18.82,14.58,22.23,11.2,88.53,38.56
"375",1,"Notre Dame",2,"Oregon",84,74,"Notre Dame","region4",2018,"ACC",35,3,85.1,67.8,77,17.34,18.86,27.82,8.39,89.75,37.39,"Pac-12",33,5,82.4,63.6,69.2,18.82,14.58,22.23,11.2,88.53,38.56
"376",1,"UConn",1,"Notre Dame",89,91,"Notre Dame","final four",2018,"AAC",36,1,89.4,53.4,72.5,36.05,13.63,29.01,20.68,93.58,23.7,"ACC",35,3,85.1,67.8,77,17.34,18.86,27.82,8.39,89.75,37.39
"377",1,"Mississippi State",1,"Louisville",73,63,"Mississippi State","final four",2018,"SEC",37,2,81.1,56.4,73.6,24.74,13.06,21.68,16.13,87.77,31.25,"ACC",36,3,76.7,57.1,71.5,19.69,15.01,17.53,17.17,83.15,31.36
"378",1,"Notre Dame",1,"Mississippi State",61,58,"Notre Dame","championship",2018,"ACC",35,3,85.1,67.8,77,17.34,18.86,27.82,8.39,89.75,37.39,"SEC",37,2,81.1,56.4,73.6,24.74,13.06,21.68,16.13,87.77,31.25
