"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"781","West Virginia","Big 12",19,12,66,61.5,72.2,4.52,10.79,4.78,10.53,97.88,77.64,2023
"782","Clemson","ACC",19,16,66.3,62.8,71.5,3.54,11.7,6.53,8.72,99.52,79.52,2023
"783","UNLV","MWC",31,3,76.6,62.6,70.5,13.97,0.88,12.17,3.01,108.22,86.96,2023
"784","St. John's (NY)","Big East",23,9,65.3,59.6,64.9,5.72,9.31,5.19,9.84,107.24,86.44,2023
"785","UMass","A-10",27,7,76.2,63.3,72.1,12.91,0.6,11.7,1.8,104.88,87.08,2023
"786","Northern Iowa","MVC",23,10,74.6,65.5,71.3,9.12,4.32,10.35,3.08,104.78,86.74,2023
"787","Auburn","SEC",16,15,66.6,65.9,74.2,0.74,12.15,8.33,4.57,97.53,81.25,2023
"788","Georgia Tech","ACC",13,17,60.9,62.4,68.6,-1.5,14.11,2.28,10.32,97.36,80.86,2023
"789","Memphis","AAC",22,11,67.4,61.2,70.4,6.21,6.39,5.26,7.34,98.86,82.44,2023
"790","Wake Forest","ACC",17,17,59.9,60.1,67,-0.21,12.76,0.49,12.07,97.85,81.48,2023
"791","Seton Hall","Big East",19,15,71.2,69.1,71.1,2.12,10.39,12.13,0.38,107.34,90.05,2023
"792","Kentucky","SEC",12,19,67.8,68.8,75.1,-1.06,13.45,8.7,3.69,97.87,81.35,2023
"793","Houston","AAC",15,16,64.8,59.5,73.5,5.29,7.07,3.1,9.25,90.53,73.82,2023
"794","California","Pac-12",13,17,68.1,69.6,70.4,-1.57,13.77,9.22,2.99,104.86,88.38,2023
"795","Texas Tech","Big 12",20,15,68.9,66.8,70.7,2.14,10.04,7.88,4.3,103.09,86.14,2023
"796","Bowling Green","MAC",31,7,76.9,63.8,74.3,13.11,-0.85,9.79,1.7,99.22,84.45,2023
"797","Harvard","Ivy",20,12,71.5,64.2,70.3,7.34,3.78,8.69,2.44,104.11,89.56,2023
"798","Stephen F. Austin","WAC",27,7,75.3,60.7,71.5,14.56,-1.63,6.82,4.2,101.1,86.33,2023
"799","Penn State","Big Ten",14,17,70.8,72.1,74.1,-1.29,12.24,9.98,0.97,100.06,86.17,2023
"800","Boston College","ACC",16,17,65.9,66.7,74.1,-0.82,11.76,6.74,4.2,96.5,81.98,2023
"801","Florida","SEC",19,15,68.9,68.4,74,0.53,10.36,8.46,2.43,99.59,84.79,2023
"802","Toledo","MAC",29,5,73,63.7,69.6,9.32,1.19,6.86,3.65,102.7,88.28,2023
"803","Cleveland State","Horizon",30,5,74.1,58,72,16.09,-5.62,6.8,3.67,97.22,83.45,2023
"804","Portland","WCC",23,9,69.3,62.8,69.5,6.56,6.18,5.66,4.58,101.83,87.6,2023
"805","Rhode Island","A-10",26,7,67.8,57.2,68.9,10.58,-0.73,3.3,6.55,96.67,82.9,2023
"806","Belmont","MVC",23,12,71.6,67.1,69.3,4.46,5.13,7.28,2.31,103.2,90.96,2023
"807","Southern Methodist","AAC",17,13,62.9,58.3,69.4,4.57,4.97,0.05,9.5,93.36,80.6,2023
"808","Ball State","MAC",26,9,77.8,66.6,72.5,11.2,-0.47,10.01,-0.54,103.39,90.81,2023
"809","Green Bay","Horizon",28,6,67.9,54.4,66.7,13.53,-4.32,-0.48,9.7,98.17,84.48,2023
"810","Minnesota","Big Ten",11,19,71.4,73.6,76.4,-2.2,10.39,8.86,-0.68,95.84,85.46,2023
"811","Colorado State","MWC",20,12,72.3,64.2,68.7,8.16,1.41,7.36,0.82,102.97,91.63,2023
"812","Texas A&M","SEC",9,20,56.9,63.9,68.9,-7,15.17,-0.42,8.58,93.16,82.99,2023
"813","Vanderbilt","SEC",12,19,67.6,71.1,70.6,-3.48,11.58,8.21,-0.11,102.27,92.11,2023
"814","East Carolina","AAC",23,10,62.6,56.7,71.5,5.94,2.01,-0.26,8.21,88.31,78.63,2023
"815","San Diego State","MWC",23,11,65.5,57.3,68.7,8.21,2.45,0.17,7.71,95.48,84.47,2023
"816","Wisconsin","Big Ten",11,20,68.5,72.6,72.1,-4.13,11.99,7.45,0.41,100.51,90.38,2023
"817","Pittsburgh","ACC",10,20,63.1,68.6,70.1,-5.57,13.39,3.92,3.9,97.61,87.46,2023
"818","Tulane","AAC",18,14,66.4,60.5,69.6,5.88,3.39,3.01,4.8,97.99,87.88,2023
"819","Illinois State","MVC",24,9,68.8,62.4,67.8,6.36,1.58,3.62,4.06,99.26,89,2023
"820","Fordham","A-10",19,13,72.3,65.3,74.9,7,0.88,8.16,-1.06,96.18,87.54,2023
"821","Richmond","A-10",21,11,69,61.6,70,7.38,-0.47,3.74,3.16,97.11,88.49,2023
"822","Sacramento State","Big Sky",25,8,68.5,59.9,64.1,8.64,-1.78,2.67,4.18,104.15,93.47,2023
"823","Arizona State","Pac-12",8,20,65.3,74,72.2,-8.68,15.38,6.87,-0.17,97.78,88.65,2023
"824","Rice","CUSA",23,9,71.7,67,71.3,4.66,1.91,6.92,-0.36,100.1,91.45,2023
"825","Wyoming","MWC",23,11,65.6,58.6,64.7,6.94,1.37,-0.28,6.65,100.38,91.01,2023
"826","BYU","WCC",16,17,63.7,61.6,67.3,2.12,4.9,-1.22,7.55,95.36,86.97,2023
"827","New Mexico","MWC",21,13,73.9,67.6,72.7,6.29,0.91,9.19,-2.89,101.09,92.89,2023
"828","Georgetown","Big East",14,17,59.1,62.1,69.5,-3,10.28,-1.06,7.21,90.97,82.59,2023
"829","Saint Joseph's","A-10",20,11,66.5,60.5,66.6,5.97,0.05,1.49,4.53,97.27,88.86,2023
"830","Northwestern","Big Ten",9,21,63.7,71.1,75.1,-7.37,13.21,2.73,3.11,91.15,83.62,2023
"831","TCU","Big 12",8,23,60,68.3,72.4,-8.23,13.45,-0.34,5.56,90.83,83.84,2023
"832","Butler","Big East",11,19,61.1,65.3,66.5,-4.27,9.38,0.06,5.06,98.03,92.11,2023
"833","Missouri State","MVC",20,12,68.1,66,71.2,2.09,2.79,3.53,1.35,94.74,88.5,2023
"834","Wichita State","AAC",18,15,66.1,63.7,71.3,2.45,2.29,2.63,2.11,95,88.73,2023
"835","Kent State","MAC",21,11,70.4,62.6,68.9,7.84,0.76,1.94,2.76,98.45,91.91,2023
"836","Tulsa","AAC",17,13,69.4,65.6,72.1,3.83,0.59,5.62,-1.19,98.99,92.84,2023
"837","UTEP","CUSA",20,12,68.4,63.9,68.4,4.5,-0.14,3,1.24,97.52,92,2023
"838","San Diego","WCC",19,14,62.5,61.9,67.4,0.55,4.4,-0.6,4.69,93.83,88.73,2023
"839","San Francisco","WCC",19,13,68.1,65.5,72.6,2.66,3.37,3.6,0.43,93.41,88.37,2023
"840","Santa Clara","WCC",15,17,71.3,66.8,69.8,4.56,2.62,6.78,-2.76,100.93,95.85,2023
"841","Jackson State","SWAC",21,10,68.8,59.6,71.9,9.23,-5.3,2.37,1.56,95.02,89.11,2023
"842","Providence","Big East",13,19,60.7,63,68.9,-2.28,6.13,-1.15,5,92.29,87.09,2023
"843","Temple","AAC",11,18,63.1,66.1,71.4,-2.97,6.54,3.24,0.33,93.87,89.41,2023
"844","James Madison","Sun Belt",26,8,69.6,60.8,70.3,8.76,-4.31,1.83,1.64,94.48,89.95,2023
"845","Liberty","A-Sun",24,9,70,63,67.2,6.97,-2.58,3.78,-0.71,100.7,96.35,2023
"846","Pennsylvania","Ivy",17,12,63.4,59.3,67.5,4.07,0.74,-1.01,3.93,93.99,90.39,2023
"847","Western Kentucky","CUSA",19,14,70.1,69.3,72.6,0.79,2.11,5.18,-2.28,96.39,92.82,2023
"848","Montana State","Big Sky",20,11,68.6,64.4,71.2,4.29,-0.18,2.95,-0.27,94,90.09,2023
"849","Northern Arizona","Big Sky",21,14,74.7,71.3,74.9,3.37,1.12,9.14,-6.52,95.07,91.76,2023
"850","UC-Irvine","Big West",25,7,62.4,53.2,66.1,9.22,-3.49,-3.56,6.14,88.16,84.92,2023
"851","Pacific","WCC",15,17,69.1,68.8,75.1,0.34,4.17,5.9,-3.44,92.52,89.5,2023
"852","California Baptist","WAC",22,13,74.1,71.4,76.2,2.71,-0.33,8.17,-5.78,93.96,91.45,2023
"853","Long Beach State","Big West",23,10,62.1,57.4,66.9,4.73,-1.15,-2.13,4.45,92.53,89.81,2023
"854","Louisiana Tech","CUSA",19,13,65.1,61.2,67.8,3.91,0.1,-1.57,3.89,93.26,90.47,2023
"855","Saint Louis","A-10",17,18,69.1,70.4,74,-1.34,3.63,5.53,-3.24,93.35,90.96,2023
"856","Rutgers","Big Ten",12,20,63.2,73.7,72.1,-10.56,12.79,2.09,0.13,94.12,92.22,2023
"857","Eastern Washington","Big Sky",19,11,69.5,63.5,71.2,6,-1.5,1.94,-0.05,93.71,90.98,2023
"858","Southern Utah","WAC",23,10,68.7,66.4,71.2,2.24,1.83,1.86,-0.07,92.61,90.77,2023
"859","Hawaii","Big West",18,15,60.3,60,65.6,0.27,1.15,-2.75,4.17,91.49,90.19,2023
"860","Grand Canyon","WAC",21,10,71.6,62.6,72.8,9,-4.43,1.15,0.11,91.82,90.49,2023
"861","UC Santa Barbara","Big West",21,12,66.8,61.1,67,5.79,-2.2,1.92,-0.73,96.77,95.74,2023
"862","Murray State","MVC",15,16,68.8,65.9,68,2.94,-0.45,2.43,-1.28,98.74,97.05,2023
"863","Troy","Sun Belt",17,13,83.3,77.8,82.6,5.5,-2.37,16.52,-15.44,96.01,95.48,2023
"864","Duquesne","A-10",19,12,68.4,63.8,70.5,4.52,-2.04,2.31,-1.25,94.96,94.52,2023
"865","Boston University","Patriot",24,9,68.1,57.3,68.3,10.76,-10.06,0.32,0.37,93.58,92.72,2023
"866","UCF","AAC",14,15,60.6,62.2,71.5,-1.59,2.25,-2.83,3.49,85.56,84.82,2023
"867","Drexel","CAA",21,10,67,59.6,65.5,7.39,-7.3,-1.48,1.56,96.55,95.95,2023
"868","Northern Kentucky","Horizon",17,14,68.2,64.5,69.2,3.68,-3.73,0.75,-0.81,93.03,93.54,2023
"869","UTSA","CUSA",13,19,64.8,67.3,70.7,-2.53,2.06,-0.07,-0.4,90.71,91.82,2023
"870","Montana","Big Sky",14,16,70.3,69,69.9,1.23,0.29,4.31,-4.8,96.88,97.59,2023
"871","Saint Mary's (CA)","WCC",13,18,63.5,67.8,70.6,-4.29,3.65,-0.28,-0.36,90.82,92.58,2023
"872","George Washington","A-10",18,13,64.4,62.3,68,2.1,-1.25,-0.99,0.31,92.77,94.21,2023
"873","Davidson","A-10",14,16,62.3,63.6,65.7,-1.27,0.58,-1.36,0.67,95.14,96.82,2023
"874","Pepperdine","WCC",11,19,63.8,65.7,69.8,-1.9,1.84,-0.01,-0.77,90.7,92.83,2023
"875","La Salle","A-10",17,14,63.7,63.1,72,0.65,-2.11,-1.88,0.87,86.01,88.43,2023
"876","Air Force","MWC",13,18,63.6,65.1,70.7,-1.45,1.2,-1.62,0.59,90.74,92.46,2023
"877","Boise State","MWC",17,16,65.9,62.7,71.1,3.27,-0.61,-2.33,1.24,87.17,89.4,2023
"878","FDU","NEC",24,8,65.1,53.2,66.3,11.88,-12.97,-4.27,3.17,91.29,92.22,2023
"879","New Mexico State","WAC",18,17,62.1,59.7,67.9,2.37,-0.95,-6.16,5.03,87.88,89.49,2023
"880","Southern Illinois","MVC",12,19,73.4,75,75.4,-1.58,0.41,7.09,-8.26,95.37,97.63,2023
"881","UT Arlington","WAC",14,17,72.7,74.4,76.6,-1.68,0.68,6.96,-8.15,93.13,95.23,2023
"882","Gardner-Webb","Big South",29,5,77,66.9,74.5,10.09,-11.3,7.9,-9.11,96.94,98.97,2023
"883","Old Dominion","Sun Belt",22,12,66.1,62.4,72.6,3.62,-4.68,-1.71,0.24,87.06,89.09,2023
"884","Texas State","Sun Belt",23,10,67.5,59.2,68.9,8.3,-5.42,-2.32,0.8,91.27,93.51,2023
"885","Abilene Christian","WAC",15,15,71.1,64.9,69.7,6.2,-3.87,1.41,-2.94,96.9,99.3,2023
"886","Cincinnati","AAC",9,21,59.8,64,69.3,-4.17,2.63,-3.2,1.66,87.18,90.21,2023
"887","Youngstown State","Horizon",19,11,67.2,59.5,68.3,7.7,-6.21,-2.67,1.14,91.93,93.73,2023
"888","George Mason","A-10",16,15,60.5,61.8,68.9,-1.32,-0.22,-4.51,2.97,87.5,90.16,2023
"889","Northeastern","CAA",19,12,65.9,62.4,71.4,3.52,-5.1,-0.78,-0.81,88.86,91.7,2023
"890","UC-Davis","Big West",16,14,63.5,61.1,68.6,2.47,-1.02,-1.1,-0.64,91.1,94.06,2023
"891","Utah Tech","WAC",19,12,75.1,70.1,74.4,5,-4.48,5.92,-7.71,96.77,100.38,2023
"892","Chattanooga","Southern",20,13,58.8,54.8,64.1,4,-4.8,-8.53,6.67,86.87,89.54,2023
"893","East Tennessee State","Southern",25,10,64.4,55.7,64.8,8.66,-7.76,-4.94,2.84,92.39,94.36,2023
"894","Towson","CAA",21,12,66.9,63.9,71.6,2.94,-5.33,-0.84,-1.55,89.75,93.87,2023
"895","UAB","CUSA",14,17,71,69.6,72.9,1.39,-1.29,3.67,-6.07,93.7,97.23,2023
"896","Quinnipiac","MAAC",21,9,61.5,54,69.2,7.5,-9.94,-7.03,4.59,85.09,88.58,2023
"897","Austin Peay","A-Sun",17,12,59.5,56.3,66.4,3.21,-4.13,-8.22,5.77,85.59,89.12,2023
"898","Xavier","Big East",7,23,55.2,65.9,69.7,-10.7,8.19,-6.21,3.69,83.08,87.97,2023
"899","Illinois-Chicago","MVC",19,17,57.7,58.4,63.8,-0.72,-1.89,-9.03,6.42,86.56,91.18,2023
"900","Iona","MAAC",26,7,63,55.5,68,7.52,-10.45,-5.21,2.28,88.79,92.94,2023
"901","IU Indianapolis","Horizon",17,13,71.6,71.7,71.8,-0.07,-2.97,5.42,-8.46,97.13,101.64,2023
"902","Cal State Fullerton","Big West",14,16,61.3,63.1,66.8,-1.87,-1.21,-2.43,-0.64,90,95.73,2023
"903","North Texas","CUSA",11,20,62.6,67.5,68.9,-4.9,2.43,-2.41,-0.66,91.63,96.44,2023
"904","Marshall","Sun Belt",17,14,63.7,59.8,67.5,3.9,-4.05,-5.97,2.85,88.31,92.71,2023
"905","Wofford","Southern",22,10,69.7,65,69.7,4.66,-5.83,2.65,-5.79,96.23,100.75,2023
"906","Akron","MAC",17,13,68.6,66.6,72.3,1.97,-2.38,-0.16,-3.01,89.27,94.63,2023
"907","Charlotte","CUSA",12,19,62,68.2,69,-6.26,3.04,-2.05,-1.16,89.52,94.35,2023
"908","Mercer","Southern",12,16,64.8,65.3,68.1,-0.5,-1.59,-0.93,-2.35,91.21,95.82,2023
"909","North Dakota State","Summit",18,12,71.5,69.7,73,1.77,-3.37,1.92,-5.22,93.07,97.5,2023
"910","North Dakota","Summit",19,13,75.3,71.2,76.6,4.13,-5.54,5.37,-8.77,92.47,97.4,2023
"911","Vermont","AmEast",25,7,61.3,54.1,63.5,7.16,-10.15,-7.74,4.27,88.92,92.9,2023
"912","Southern Mississippi","Sun Belt",21,10,64.6,61.4,69,3.23,-5.06,-4.02,0.51,87.44,92.76,2023
"913","Holy Cross","Patriot",24,9,61.8,55.9,66,5.85,-9.05,-6.38,2.86,87.86,92.42,2023
"914","Southeastern Louisiana","Southland",21,10,62.1,55.8,67.7,6.26,-6.82,-7.98,4.34,85.15,89.86,2023
"915","Norfolk State","MEAC",26,7,61.6,50.7,70.7,10.94,-11.7,-9.75,6.03,79.38,84.39,2023
"916","Tennessee Tech","OVC",23,10,68.7,63.1,68.4,5.67,-8.23,-0.14,-3.68,95.22,100.7,2023
"917","Stony Brook","CAA",18,13,67.9,65.8,70.6,2.1,-5.94,1.14,-4.98,92.41,98.11,2023
"918","Northern Illinois","MAC",16,17,70.7,71.5,69.5,-0.82,-3.16,2.23,-6.2,96.42,102.74,2023
"919","Idaho","Big Sky",13,17,69.6,71.9,72.3,-2.37,-1.66,3.84,-7.86,93.44,99.51,2023
"920","Nevada","MWC",10,21,64.7,68.5,69.9,-3.81,1.37,-0.64,-3.59,90.45,96.91,2023
"921","Yale","Ivy",13,14,59.5,64.6,69.3,-5.11,0.86,-4.48,0.23,85.76,92.25,2023
"922","Buffalo","MAC",12,16,65.1,65.4,68.2,-0.29,-4.04,-2.98,-1.29,91.57,98.59,2023
"923","Delaware","CAA",16,14,66,64.7,73.6,1.27,-5.56,-0.8,-3.49,84.67,91.72,2023
"924","Jacksonville State","A-Sun",16,14,62.5,57.9,67.9,4.6,-5.6,-6.23,1.85,85.18,91.54,2023
"925","Dayton","A-10",7,21,65.2,70.1,70.6,-4.89,2.02,0.47,-4.86,90.92,97.47,2023
"926","Lipscomb","A-Sun",20,12,69.4,66.3,69.9,3.09,-4.33,1.29,-5.72,93.06,99.04,2023
"927","Sam Houston","WAC",13,17,68,68.6,72.7,-0.67,-0.69,0.48,-4.96,88.88,95.5,2023
"928","Louisiana","Sun Belt",16,15,57.9,57.8,68,0.1,-1.79,-10.85,6.34,81.56,87.52,2023
"929","Florida International","CUSA",14,19,68.8,71.5,74.8,-2.7,-0.04,2.35,-6.99,89.18,96.52,2023
"930","Fresno State","MWC",10,22,58.9,61.3,65,-2.34,-0.14,-6.54,1.9,89.89,96.95,2023
"931","Eastern Kentucky","A-Sun",18,14,76.4,69.5,76.1,6.84,-7.32,6.09,-10.93,92.74,100.01,2023
"932","Lehigh","Patriot",17,14,70.5,65.6,71.8,4.94,-8.57,2.57,-7.46,90.81,98.29,2023
"933","Georgia Southern","Sun Belt",21,10,79,70.7,77.7,8.35,-7.81,5.98,-11,91.18,98.75,2023
"934","Virginia Commonwealth","A-10",7,22,56.9,62.6,66,-5.76,0.71,-8.02,2.96,85.41,93.74,2023
"935","Little Rock","OVC",21,11,52.6,51.5,65.2,1.09,-6.15,-16.06,11,76.77,83.25,2023
"936","Milwaukee","Horizon",11,19,58.8,60.9,66.4,-2.1,-2.97,-7.47,2.4,87.22,94.52,2023
"937","Eastern Illinois","OVC",21,8,68.1,61.2,70.5,6.83,-11.77,-2.8,-2.3,87.3,94.7,2023
"938","North Alabama","A-Sun",15,15,66.3,64.7,70.5,1.63,-3.76,-2.57,-2.56,88.48,96.1,2023
"939","Florida Atlantic","CUSA",12,18,64.8,66.9,72.2,-2.1,0.14,-2.13,-3.08,86.65,94.18,2023
"940","Idaho State","Big Sky",11,19,55.8,58.3,66.7,-2.5,-0.97,-9.92,4.7,81.6,89.99,2023
"941","Texas A&M-Corpus Christi","Southland",19,12,61.7,56.4,67.9,5.29,-7.58,-7.12,1.6,84.71,92.74,2023
"942","Coastal Carolina","Sun Belt",14,16,70,68.1,73.3,1.93,-3.23,1.91,-7.53,92.19,99.4,2023
"943","Indiana State","MVC",11,19,64.5,67.4,71.3,-2.97,-2.66,-3.22,-2.41,86.02,94.14,2023
"944","Albany (NY)","AmEast",22,12,58.1,55,63,3.15,-8.98,-10.02,4.19,86.44,94.56,2023
"945","Lamar","Southland",20,12,64.4,60.3,66.3,4.13,-8.9,-4.95,-0.95,92.11,99.73,2023
"946","UC San Diego","Big West",13,17,59.3,63.4,68.1,-4.13,-1.89,-4.76,-1.27,86.51,95.52,2023
"947","Oral Roberts","Summit",12,19,78.1,82.4,81.4,-4.29,0.37,10.85,-16.92,92.36,99.8,2023
"948","Portland State","Big Sky",15,16,60.6,62.7,65.2,-2.06,-1.72,-5.67,-0.5,89.34,99.68,2023
"949","Maine","AmEast",16,14,59.7,60.3,64.4,-0.53,-5.78,-6.63,0.33,88.98,98.78,2023
"950","Eastern Michigan","MAC",15,15,63.7,65.6,71.4,-1.93,-3.97,-5.85,-0.64,82.66,92.05,2023
"951","South Dakota","Summit",14,16,69.8,69,70.1,0.77,-3.13,-2.35,-4.49,91.77,101.22,2023
"952","Northern Colorado","Big Sky",13,18,60.7,63.1,65.5,-2.32,-2.77,-7.78,0.91,86.31,97.59,2023
"953","Kennesaw State","A-Sun",15,16,67.7,67.2,71.6,0.48,-4,-0.78,-6.12,89.08,98.93,2023
"954","Texas-Rio Grande Valley","WAC",12,18,62.3,67.5,69.4,-5.27,-1.01,-3.93,-3.09,87.64,97.61,2023
"955","St. Thomas","Summit",13,17,63.3,64.3,68.8,-1,-6.05,-6.59,-0.46,85.13,94.97,2023
"956","Western Michigan","MAC",12,17,63.2,69.1,71.7,-5.97,1.23,-4.09,-3.04,85.66,96.09,2023
"957","Jacksonville","A-Sun",11,17,62.5,63.3,67.4,-0.71,-2.36,-6.18,-0.95,88.45,99.9,2023
"958","Miami (OH)","MAC",12,19,70.5,74.3,71.9,-3.81,-1.58,3.58,-10.72,94.45,104.23,2023
"959","Monmouth","CAA",18,16,64.3,63.6,68.2,0.65,-7.59,-4.17,-3.03,88.39,99.27,2023
"960","North Carolina A&T","CAA",18,12,68.1,62.7,72.1,5.4,-6.13,-2.5,-4.81,87.75,97.92,2023
"961","William & Mary","CAA",18,13,66.3,66.7,69.8,-0.39,-6.95,-0.96,-6.38,90.21,100.78,2023
"962","Cal Poly","Big West",10,18,55.3,62,65.3,-6.71,0.78,-8.25,0.88,84.57,96.11,2023
"963","Tennessee-Martin","OVC",13,17,64.2,64.3,69.8,-0.07,-7.42,-4.4,-3.08,86.92,97.75,2023
"964","Brown","Ivy",11,15,63.4,66.1,73.2,-2.65,-2.67,-2.87,-4.81,83.69,94.79,2023
"965","Appalachian State","Sun Belt",11,20,67.1,69,73.8,-1.9,-2.69,-1.42,-6.38,86.24,96.92,2023
"966","Siena","MAAC",19,13,67.9,63.8,73,4.13,-11.98,-0.08,-7.77,87.14,98.82,2023
"967","Colgate","Patriot",16,14,58.4,54.6,64.8,3.83,-10.42,-11.75,3.34,80.93,93.41,2023
"968","Georgia State","Sun Belt",12,21,61.3,61.4,68.5,-0.03,-4.23,-8.22,-0.2,84.77,96.8,2023
"969","Purdue Fort Wayne","Horizon",14,19,62.6,65.7,70.6,-3.03,-4.05,-5.11,-3.47,84.57,96.53,2023
"970","Cornell","Ivy",10,17,58.6,63.2,70.8,-4.63,-2.09,-7.34,-1.25,81.1,93.51,2023
"971","Loyola (IL)","A-10",6,24,55.8,64.8,66.6,-8.97,0.12,-8.85,0,83.69,97.01,2023
"972","Bucknell","Patriot",13,17,56.9,59.2,65.4,-2.3,-6.56,-9.95,1.09,82.71,96.27,2023
"973","San Jose State","MWC",6,25,57.8,67.6,70.2,-9.87,0.98,-6.35,-2.55,82.36,95.23,2023
"974","High Point","Big South",17,15,64.6,61.1,69.1,3.56,-10.69,-4.52,-4.48,87.81,100.26,2023
"975","Arkansas State","Sun Belt",13,19,69.4,71.5,74.7,-2.03,-5.74,0.02,-9.31,87.77,100.79,2023
"976","Loyola Marymount","WCC",7,23,56.2,69.4,67.6,-13.17,4.7,-7.46,-1.84,84.57,99,2023
"977","Stetson","A-Sun",13,20,59.4,61.2,68.9,-1.73,-4.43,-9.24,-0.16,81.35,94.9,2023
"978","Cal State Northridge","Big West",7,24,58.5,67.6,68,-9.1,-0.38,-4.56,-4.92,86.38,100.81,2023
"979","Fairfield","MAAC",15,15,59.9,60.1,69.8,-0.2,-9.38,-8.93,-0.66,79.59,93.14,2023
"980","Niagara","MAAC",18,13,65.8,65.2,77.1,0.55,-10.38,-1.71,-8.12,80.81,95.26,2023
"981","UC Riverside","Big West",6,26,51.4,60.2,66.6,-8.78,-0.8,-12.7,2.76,75.64,90.54,2023
"982","Cal State Bakersfield","Big West",8,23,51.8,61.4,66.6,-9.65,-0.32,-11.64,1.67,75.62,90.77,2023
"983","Tarleton State","WAC",8,21,62.9,67.3,71.2,-4.41,-2.41,-6.18,-3.82,81.36,96.07,2023
"984","Omaha","Summit",15,17,66.1,70.6,71.9,-4.53,-2.66,-3.42,-6.77,86.04,100.75,2023
"985","Samford","Southern",13,17,65.6,67.6,69.9,-2.03,-4.41,-3.68,-6.65,86.94,101.36,2023
"986","Manhattan","MAAC",16,17,59.8,59,70.9,0.82,-11.21,-9.75,-0.64,78.04,93.06,2023
"987","Denver","Summit",12,18,65.6,70.1,69.5,-4.47,-4.77,-4.52,-5.91,88.53,103.39,2023
"988","Hampton","CAA",12,18,61.8,64.9,72.7,-3.07,-4.6,-6.02,-4.65,80.23,95.52,2023
"989","Southern","SWAC",18,15,57.5,60.3,69.4,-2.79,-5.49,-12.55,1.8,80.21,95.07,2023
"990","Southeast Missouri State","OVC",16,15,61.6,63.2,73.1,-1.65,-7.43,-5.98,-4.92,80.23,95.66,2023
"991","Central Michigan","MAC",6,23,64.6,74.3,71,-9.72,-1.21,-2.62,-8.31,87.46,102.76,2023
"992","Sacred Heart","NEC",19,14,62.3,59.3,71.1,3,-12.95,-8.04,-2.98,78.96,94.63,2023
"993","East Texas A&M","Southland",14,19,65.6,69.1,73.2,-3.48,-6.08,-2.62,-8.46,85.78,100.48,2023
"994","Elon","CAA",9,21,58.1,63.7,68.5,-5.67,-5.51,-9.39,-1.78,80.53,96.89,2023
"995","Seattle","WAC",6,24,59.7,70.2,71.4,-10.47,-0.73,-5.98,-5.22,82.02,97.51,2023
"996","Howard","MEAC",16,14,59.9,61.6,71.9,-1.73,-9.63,-7.7,-3.66,78.76,94.38,2023
"997","Oakland","Horizon",13,17,65.5,71.7,73,-6.2,-3.5,-2.98,-8.38,84.37,100.51,2023
"998","Robert Morris","Horizon",11,19,57.8,61.2,70,-3.4,-4.36,-11.94,0.53,76.85,93.57,2023
"999","Valparaiso","MVC",7,23,59.6,71.4,69.3,-11.83,0.13,-6.27,-5.44,85.08,102.1,2023
"1000","Evansville","MVC",11,19,62.8,73.2,72.2,-10.4,-1.37,-4.54,-7.23,82.64,98.76,2023
"1001","Morgan State","MEAC",17,12,59.7,57.8,68.3,1.9,-10.08,-10.11,-1.66,80.7,97.91,2023
"1002","Ohio","MAC",6,23,62.8,73.4,71.9,-10.66,-1.17,-4.62,-7.21,84.15,101.03,2023
"1003","UNC Greensboro","Southern",16,14,65.5,64,68.9,1.5,-8.7,-6.77,-5.42,84.05,101.57,2023
"1004","Campbell","Big South",16,15,58.2,52.5,66.8,5.65,-14.71,-15.46,3.12,76.69,93.66,2023
"1005","Incarnate Word","Southland",15,14,58.6,58.3,65.1,0.31,-8.43,-11.57,-0.78,84.2,102.12,2023
"1006","College of Charleston","CAA",11,18,66,67.6,71.9,-1.62,-6.93,-4.08,-8.48,83.51,102.38,2023
"1007","Bellarmine","A-Sun",9,22,60.6,68.2,72.9,-7.61,-3.05,-7.01,-5.83,79.06,96.69,2023
"1008","Southern Indiana","OVC",12,17,65,63.8,73.9,1.14,-9.51,-7.23,-5.74,77.86,95.88,2023
"1009","Grambling","SWAC",10,20,56.1,62.5,68.9,-6.43,-6.61,-11.97,-1.07,79.1,97.68,2023
"1010","Arkansas-Pine Bluff","SWAC",14,17,64.5,66.6,75.2,-2.13,-9.64,-5.3,-7.84,79.87,97.72,2023
"1011","Marist","MAAC",12,18,57.6,62.1,69,-4.47,-9.07,-10.43,-3.11,79.16,99.04,2023
"1012","Binghamton","AmEast",13,17,61.1,61.1,70.6,0,-12.24,-8.23,-5.54,78.41,98.33,2023
"1013","Bethune-Cookman","SWAC",11,18,60.7,64.6,72.5,-3.93,-9.89,-8.79,-5.03,78.47,96.76,2023
"1014","Army","Patriot",13,17,60.9,64.7,68.5,-3.8,-9.2,-6.84,-7.12,83.41,103.84,2023
"1015","Maryland-Baltimore County","AmEast",14,15,63.5,66.1,69.8,-2.59,-11.32,-4.68,-9.39,84.1,104.34,2023
"1016","Radford","Big South",14,17,63.6,62.1,71.1,1.52,-13.58,-8.54,-5.59,79.95,99.61,2023
"1017","Hofstra","CAA",12,20,58.2,63,69.3,-4.84,-8.46,-11.19,-3.05,78.18,99.14,2023
