team1,seed1,region,team2,seed2,PPG_team1,PPG_Allowed_team1,Pace_team1,MOV_team1,SOS_team1,OSRS_team1,DSRS_team1,Adj_ORtg_team1,Adj_DRtg_team1,year_team1,PPG_team2,PPG_Allowed_team2,Pace_team2,MOV_team2,SOS_team2,OSRS_team2,DSRS_team2,Adj_ORtg_team2,Adj_DRtg_team2,year_team2,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff
High Point,15,FORT WORTH 1,Georgia,7,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,73.6,61.5,71.4,12.1,11.83,12.6,11.33,109.67,77.91,2026,0.6000000000000085,-2.700000000000003,1.2999999999999972,3.34,-25.03,-10.67,-13.4,-17.89,14.980000000000004
High Point,15,FORT WORTH 1,Villanova,10,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,71.8,61.4,71.4,10.47,11.27,12.28,9.47,107.64,77.62,2026,2.4000000000000057,-2.6000000000000014,1.2999999999999972,4.969999999999999,-24.47,-10.35,-11.540000000000001,-15.86,15.269999999999996
High Point,15,FORT WORTH 1,Virginia,10,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,75.3,64.3,69.5,10.97,9.73,13.86,6.84,110.29,82.33,2026,-1.0999999999999943,-5.5,3.200000000000003,4.469999999999999,-22.93,-11.93,-8.91,-18.510000000000005,10.560000000000002
High Point,15,FORT WORTH 1,Syracuse,9,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,74.5,63.4,72.2,11.06,9.49,13.44,7.12,105.07,78.31,2026,-0.29999999999999716,-4.600000000000001,0.5,4.379999999999999,-22.689999999999998,-11.51,-9.19,-13.289999999999992,14.579999999999998
High Point,15,FORT WORTH 1,Virginia Tech,9,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,72.9,61.3,73.1,11.59,8.96,11.29,9.26,103.49,76.88,2026,1.2999999999999972,-2.5,-0.3999999999999915,3.8499999999999996,-22.16,-9.36,-11.33,-11.709999999999994,16.010000000000005
High Point,15,FORT WORTH 1,Colorado,10,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,67.8,60.7,70.4,7.12,13.39,8.04,12.47,103.13,75.76,2026,6.400000000000006,-1.9000000000000057,2.299999999999997,8.32,-26.59,-6.109999999999999,-14.540000000000001,-11.349999999999994,17.129999999999995
High Point,15,FORT WORTH 1,Clemson,8,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,67.7,58.7,65.7,9,9.78,5.93,12.84,107.41,81.67,2026,6.5,0.09999999999999432,7,6.4399999999999995,-22.979999999999997,-4,-14.91,-15.629999999999995,11.219999999999999
High Point,15,FORT WORTH 1,James Madison,12,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,74.8,61.1,72,13.71,3.98,9.88,7.81,103.79,79.96,2026,-0.5999999999999943,-2.3000000000000043,0.7000000000000028,1.7299999999999986,-17.18,-7.950000000000001,-9.879999999999999,-12.010000000000005,12.930000000000007
High Point,15,FORT WORTH 1,Richmond,11,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,72.6,59,66.8,13.61,3.72,10.09,7.23,109.97,85.55,2026,1.6000000000000085,-0.20000000000000284,5.900000000000006,1.83,-16.919999999999998,-8.16,-9.3,-18.189999999999998,7.340000000000003
High Point,15,FORT WORTH 1,Arizona State,10,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,66.5,60.6,71.6,5.94,11.3,4.94,12.29,98.49,75.55,2026,7.700000000000003,-1.8000000000000043,1.1000000000000085,9.5,-24.5,-3.0100000000000007,-14.36,-6.709999999999994,17.340000000000003
High Point,15,FORT WORTH 1,South Dakota State,11,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,76.6,61.2,69.8,15.33,1.91,10.75,6.49,108.57,84.39,2026,-2.3999999999999915,-2.4000000000000057,2.9000000000000057,0.10999999999999943,-15.11,-8.82,-8.56,-16.789999999999992,8.5
High Point,15,FORT WORTH 1,Princeton,9,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,72.5,60,67,12.52,3.59,9.87,6.23,109.31,86.61,2026,1.7000000000000028,-1.2000000000000028,5.700000000000003,2.92,-16.79,-7.9399999999999995,-8.3,-17.53,6.280000000000001
High Point,15,FORT WORTH 1,Rhode Island,11,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,67.7,53.8,65.7,13.91,1.34,3.54,10.35,102.97,82.95,2026,6.5,5,7,1.5299999999999994,-14.54,-1.61,-12.42,-11.189999999999998,9.939999999999998
High Point,15,FORT WORTH 1,Gonzaga,12,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,74.4,64.5,70,9.88,3.83,10.43,3.28,105.59,86.8,2026,-0.20000000000000284,-5.700000000000003,2.700000000000003,5.559999999999999,-17.03,-8.5,-5.35,-13.810000000000002,6.090000000000003
High Point,15,FORT WORTH 1,Fairfield,11,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,75.5,55.8,69.4,19.72,-7.88,7.72,4.12,104.05,87.57,2026,-1.2999999999999972,3,3.299999999999997,-4.279999999999999,-5.319999999999999,-5.79,-6.1899999999999995,-12.269999999999996,5.320000000000007
High Point,15,FORT WORTH 1,Colorado State,12,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,66.5,54.9,66.2,11.65,-0.08,1.15,9.41,99.95,84.68,2026,7.700000000000003,3.8999999999999986,6.5,3.789999999999999,-13.12,0.78,-11.48,-8.170000000000002,8.209999999999994
High Point,15,FORT WORTH 1,Miami (OH),13,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,71,58.5,70.7,12.53,-1.86,1.89,6.66,95.82,84.13,2026,3.200000000000003,0.29999999999999716,2,2.91,-11.34,0.040000000000000036,-8.73,-4.039999999999992,8.760000000000005
High Point,15,FORT WORTH 1,Murray State,12,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,86.1,73.1,76.2,13,-3.27,16.66,-8.26,106.71,95.98,2026,-11.899999999999991,-14.299999999999997,-3.5,2.4399999999999995,-9.93,-14.73,6.1899999999999995,-14.929999999999993,-3.0900000000000034
High Point,15,FORT WORTH 1,Green Bay,13,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,68.7,58.6,68.8,10.06,-2.19,1.49,5.2,95.63,86.51,2026,5.5,0.19999999999999574,3.9000000000000057,5.379999999999999,-11.01,0.43999999999999995,-7.27,-3.8499999999999943,6.3799999999999955
High Point,15,FORT WORTH 1,Idaho,13,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,77.1,64.4,75.9,12.71,-4.31,8.33,-1.73,96.28,88.4,2026,-2.8999999999999915,-5.6000000000000085,-3.200000000000003,2.7299999999999986,-8.89,-6.4,-0.33999999999999986,-4.5,4.489999999999995
High Point,15,FORT WORTH 1,Western Illinois,13,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,75.9,60.1,70.8,15.77,-6.3,5.73,0.33,101.16,92.06,2026,-1.7000000000000028,-1.3000000000000043,1.9000000000000057,-0.33000000000000007,-6.8999999999999995,-3.8000000000000007,-2.4,-9.379999999999995,0.8299999999999983
High Point,15,FORT WORTH 1,Vermont,14,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,65.8,51.6,62.8,14.15,-5.9,-3.21,7.94,96.13,88.33,2026,8.400000000000006,7.199999999999996,9.900000000000006,1.2899999999999991,-7.299999999999999,5.14,-10.01,-4.349999999999994,4.560000000000002
High Point,15,FORT WORTH 1,UTSA,16,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,60,57.8,69.3,2.18,3.54,-5.21,9.68,89.36,83.12,2026,14.200000000000003,1,3.4000000000000057,13.26,-16.74,7.14,-11.75,2.4200000000000017,9.769999999999996
High Point,15,FORT WORTH 1,College of Charleston,14,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,74.3,58.1,71.1,16.28,-7.85,3.69,0.22,97.5,92.15,2026,-0.09999999999999432,0.6999999999999957,1.6000000000000085,-0.8400000000000016,-5.35,-1.76,-2.29,-5.719999999999999,0.7399999999999949
High Point,15,FORT WORTH 1,California Baptist,16,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,72.8,66.3,74.7,6.52,-2.63,6.58,-2.7,94.92,90.49,2026,1.4000000000000057,-7.5,-2,8.92,-10.57,-4.65,0.6300000000000003,-3.1400000000000006,2.4000000000000057
High Point,15,FORT WORTH 1,Missouri State,16,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,65.7,61,71.9,4.68,-0.89,0.13,3.65,90.35,85.75,2026,8.5,-2.200000000000003,0.7999999999999972,10.76,-12.309999999999999,1.7999999999999998,-5.72,1.4300000000000068,7.140000000000001
High Point,15,FORT WORTH 1,UC San Diego,14,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,71.1,61.9,72,9.19,-4.21,3.22,0.51,94.03,88.96,2026,3.1000000000000085,-3.1000000000000014,0.7000000000000028,6.25,-8.989999999999998,-1.2900000000000003,-2.58,-2.25,3.930000000000007
High Point,15,FORT WORTH 1,Jacksonville,15,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,72.9,66.7,76.7,6.22,-4.48,5.5,-4.98,91.31,91.2,2026,1.2999999999999972,-7.900000000000006,-4,9.219999999999999,-8.719999999999999,-3.5700000000000003,2.9100000000000006,0.46999999999999886,1.6899999999999977
High Point,15,FORT WORTH 1,FDU,15,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,5.1000000000000085,7.5,7.900000000000006,-2.3499999999999996,3.7300000000000004,7.25,-6.300000000000001,-1.1299999999999955,0.12999999999999545
High Point,15,FORT WORTH 1,Howard,14,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,66.9,59.9,72.2,7,-8.71,-1.29,-0.42,88.63,91.86,2026,7.299999999999997,-1.1000000000000014,0.5,8.44,-4.489999999999998,3.2199999999999998,-1.65,3.1500000000000057,1.0300000000000011
High Point,15,FORT WORTH 1,Holy Cross,15,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,61.3,56.8,67.5,4.5,-6.24,-4.8,3.07,85.92,88.94,2026,12.900000000000006,2,5.200000000000003,10.94,-6.959999999999999,6.7299999999999995,-5.14,5.859999999999999,3.950000000000003
High Point,15,FORT WORTH 1,Stephen F. Austin,16,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,75.3,66.4,76,8.91,-9.08,5.89,-7.69,93.62,96.55,2026,-1.0999999999999943,-7.6000000000000085,-3.299999999999997,6.529999999999999,-4.119999999999999,-3.96,5.620000000000001,-1.8400000000000034,-3.6599999999999966
High Point,15,FORT WORTH 1,Southern,16,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,61.9,59.1,72,2.81,-7.29,-7.63,0.7,82.34,91.91,2026,12.300000000000004,-0.30000000000000426,0.7000000000000028,12.629999999999999,-5.909999999999999,9.56,-2.7699999999999996,9.439999999999998,0.980000000000004
High Point,15,FORT WORTH 1,Samford,16,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,60.2,64.7,66.7,-4.47,-4.44,-7.43,-4.92,84.75,103.24,2026,14,-5.900000000000006,6,19.91,-8.759999999999998,9.36,2.85,7.030000000000001,-10.349999999999994
FDU,15,SACRAMENTO 4,UConn,1,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,88.8,50.4,73.6,38.38,13.53,29.58,22.33,128.73,59.13,2026,-19.700000000000003,0.8999999999999986,-8.799999999999997,-20.590000000000003,-30.46,-34.9,-18.099999999999998,-35.81999999999999,33.63
FDU,15,SACRAMENTO 4,UCLA,1,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,-16,-5.700000000000003,-4.900000000000006,-10.34,-37.79,-32.980000000000004,-17.09,-39.56,27.74000000000001
FDU,15,SACRAMENTO 4,South Carolina,1,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,-17.200000000000003,-6.600000000000001,-8.700000000000003,-10.560000000000002,-36.19,-33.8,-14.91,-34.08,28.060000000000002
FDU,15,SACRAMENTO 4,LSU,2,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,94.5,60.8,78.6,33.63,13.18,33.96,12.85,125.67,68.06,2026,-25.400000000000006,-9.5,-13.799999999999997,-15.840000000000003,-30.11,-39.28,-8.62,-32.760000000000005,24.700000000000003
FDU,15,SACRAMENTO 4,Texas,1,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,85,56.6,73.3,28.32,18.19,26.21,20.31,125.14,64.05,2026,-15.900000000000006,-5.300000000000004,-8.5,-10.530000000000001,-35.120000000000005,-31.53,-16.08,-32.230000000000004,28.710000000000008
FDU,15,SACRAMENTO 4,Michigan,2,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,83.6,63,75.1,20.68,18.86,24.62,14.92,118.19,66.93,2026,-14.5,-11.700000000000003,-10.299999999999997,-2.8900000000000006,-35.79,-29.94,-10.69,-25.28,25.83
FDU,15,SACRAMENTO 4,Oklahoma,4,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,86.7,68.1,81.1,18.61,15.91,27.05,7.48,114.11,71.31,2026,-17.60000000000001,-16.799999999999997,-16.299999999999997,-0.8200000000000003,-32.84,-32.370000000000005,-3.25,-21.200000000000003,21.450000000000003
FDU,15,SACRAMENTO 4,Vanderbilt,2,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,84.7,65.5,73.6,19.16,15.15,25.36,8.96,123.22,78.15,2026,-15.600000000000009,-14.200000000000003,-8.799999999999997,-1.370000000000001,-32.08,-30.68,-4.73,-30.310000000000002,14.61
FDU,15,SACRAMENTO 4,Duke,3,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,74.1,58.9,71.8,15.22,18.87,16.52,17.57,112.57,67.37,2026,-5,-7.600000000000001,-7,2.5699999999999985,-35.8,-21.84,-13.34,-19.659999999999997,25.39
FDU,15,SACRAMENTO 4,Louisville,3,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,79.9,60.8,71.7,19.18,14.35,20.43,13.1,119.11,74.62,2026,-10.800000000000011,-9.5,-6.900000000000006,-1.3900000000000006,-31.28,-25.75,-8.87,-26.200000000000003,18.14
FDU,15,SACRAMENTO 4,Iowa,2,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,76.8,65.2,72.4,11.63,21.17,18.94,13.86,115.29,71.67,2026,-7.700000000000003,-13.900000000000006,-7.6000000000000085,6.159999999999998,-38.1,-24.26,-9.629999999999999,-22.38000000000001,21.090000000000003
FDU,15,SACRAMENTO 4,Ohio State,3,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,81.7,66.2,76.3,15.52,17.1,23.01,9.6,115.61,73.76,2026,-12.600000000000009,-14.900000000000006,-11.5,2.2699999999999996,-34.03,-28.330000000000002,-5.369999999999999,-22.700000000000003,19
FDU,15,SACRAMENTO 4,Maryland,5,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,82.3,63.2,73.2,19.03,13.37,22.37,10.04,116.77,73.44,2026,-13.200000000000003,-11.900000000000006,-8.400000000000006,-1.240000000000002,-30.299999999999997,-27.69,-5.809999999999999,-23.86,19.320000000000007
FDU,15,SACRAMENTO 4,Minnesota,4,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,74.9,57.9,68.1,17,15.29,14.94,17.35,116.06,71.3,2026,-5.800000000000011,-6.600000000000001,-3.299999999999997,0.7899999999999991,-32.22,-20.259999999999998,-13.120000000000001,-23.150000000000006,21.460000000000008
FDU,15,SACRAMENTO 4,Michigan State,5,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,83,65.9,73.4,17.13,15.09,22.61,9.61,119.68,76.94,2026,-13.900000000000006,-14.600000000000009,-8.600000000000009,0.6600000000000001,-32.019999999999996,-27.93,-5.379999999999999,-26.77000000000001,15.820000000000007
FDU,15,SACRAMENTO 4,Texas Christian,3,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,77.6,56.3,70.6,21.26,10.82,15.89,16.19,114.52,71.73,2026,-8.5,-5,-5.799999999999997,-3.4700000000000024,-27.75,-21.21,-11.96,-21.61,21.03
FDU,15,SACRAMENTO 4,West Virginia,4,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,76.3,58.1,72.5,18.18,13.74,16.77,15.15,113.82,71.66,2026,-7.200000000000003,-6.800000000000004,-7.700000000000003,-0.39000000000000057,-30.67,-22.09,-10.92,-20.909999999999997,21.10000000000001
FDU,15,SACRAMENTO 4,Kentucky,5,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,75.6,60.2,69.8,15.39,16.07,15.85,15.61,116.1,73.46,2026,-6.5,-8.900000000000006,-5,2.3999999999999986,-33,-21.17,-11.379999999999999,-23.189999999999998,19.30000000000001
FDU,15,SACRAMENTO 4,UNC,4,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,75.4,59,70.2,16.45,12.61,15.06,14.01,111.6,73.02,2026,-6.300000000000011,-7.700000000000003,-5.400000000000006,1.3399999999999999,-29.54,-20.380000000000003,-9.78,-18.689999999999998,19.74000000000001
FDU,15,SACRAMENTO 4,Ole Miss,5,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,75.4,62,71.5,13.44,14.96,15.7,12.7,112.41,75.48,2026,-6.300000000000011,-10.700000000000003,-6.700000000000003,4.35,-31.89,-21.02,-8.469999999999999,-19.5,17.28
FDU,15,SACRAMENTO 4,USC,9,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,69.9,62.9,71.9,7.07,21.08,12.47,15.67,108.35,70.55,2026,-0.8000000000000114,-11.600000000000001,-7.1000000000000085,10.719999999999999,-38.01,-17.79,-11.44,-15.439999999999998,22.210000000000008
FDU,15,SACRAMENTO 4,Tennessee,10,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,77,69.4,75.8,7.55,20.45,19.92,8.08,112.31,75.98,2026,-7.900000000000006,-18.10000000000001,-11,10.239999999999998,-37.379999999999995,-25.240000000000002,-3.8499999999999996,-19.400000000000006,16.78
FDU,15,SACRAMENTO 4,Notre Dame,6,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,77.9,64.9,73.5,13,14.81,18.2,9.61,113,76.94,2026,-8.800000000000011,-13.600000000000009,-8.700000000000003,4.789999999999999,-31.740000000000002,-23.52,-5.379999999999999,-20.090000000000003,15.820000000000007
FDU,15,SACRAMENTO 4,Nebraska,11,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,79.3,67.7,72.3,11.63,15.75,19.07,8.31,117.08,80.15,2026,-10.200000000000003,-16.400000000000006,-7.5,6.159999999999998,-32.68,-24.39,-4.08,-24.17,12.61
FDU,15,SACRAMENTO 4,Oregon,8,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,74.7,64.5,72.8,10.21,16.35,15.53,11.03,109.75,74.34,2026,-5.6000000000000085,-13.200000000000003,-8,7.579999999999998,-33.28,-20.85,-6.799999999999999,-16.840000000000003,18.42
FDU,15,SACRAMENTO 4,NC State,7,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,77.2,66.5,73.2,10.73,15.72,18.06,8.39,112.57,77.78,2026,-8.100000000000009,-15.200000000000003,-8.400000000000006,7.059999999999999,-32.65,-23.38,-4.16,-19.659999999999997,14.980000000000004
FDU,15,SACRAMENTO 4,Washington,6,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,71.7,62.2,68.5,9.48,16.72,12.88,13.32,112.61,76.51,2026,-2.6000000000000085,-10.900000000000006,-3.700000000000003,8.309999999999999,-33.65,-18.200000000000003,-9.09,-19.700000000000003,16.25
FDU,15,SACRAMENTO 4,Oklahoma State,8,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,81.5,63.4,72.7,18.06,9.26,18.28,7.37,116.21,82.7,2026,-12.400000000000006,-12.100000000000001,-7.900000000000006,-0.2699999999999996,-26.189999999999998,-23.6,-3.1399999999999997,-23.299999999999997,10.060000000000002
FDU,15,SACRAMENTO 4,Illinois,7,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,77.5,66.1,71.8,11.38,14.12,16.24,9.26,113.64,79.66,2026,-8.400000000000006,-14.799999999999997,-7,6.409999999999998,-31.049999999999997,-21.56,-5.029999999999999,-20.730000000000004,13.100000000000009
FDU,15,SACRAMENTO 4,Alabama,6,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,70.1,61.5,69.6,8.58,16.78,11.47,13.89,110.02,75.52,2026,-1,-10.200000000000003,-4.799999999999997,9.209999999999999,-33.71,-16.79,-9.66,-17.11,17.24000000000001
FDU,15,SACRAMENTO 4,Iowa State,8,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,-13.200000000000003,-15.900000000000006,-8.700000000000003,2.629999999999999,-26.57,-26.580000000000002,0.6900000000000004,-24.790000000000006,8.310000000000002
FDU,15,SACRAMENTO 4,Texas Tech,7,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,-2.9000000000000057,-6.800000000000004,-6.5,3.879999999999999,-27.64,-16.200000000000003,-9.51,-14.079999999999998,18.460000000000008
FDU,15,SACRAMENTO 4,Baylor,6,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,71.4,60,71.9,11.47,12.84,12.2,12.11,105.69,72.88,2026,-2.3000000000000114,-8.700000000000003,-7.1000000000000085,6.3199999999999985,-29.77,-17.52,-7.879999999999999,-12.780000000000001,19.88000000000001
FDU,15,SACRAMENTO 4,Georgia,7,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,73.6,61.5,71.4,12.1,11.83,12.6,11.33,109.67,77.91,2026,-4.5,-10.200000000000003,-6.6000000000000085,5.6899999999999995,-28.759999999999998,-17.92,-7.1,-16.760000000000005,14.850000000000009
FDU,15,SACRAMENTO 4,Villanova,10,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,71.8,61.4,71.4,10.47,11.27,12.28,9.47,107.64,77.62,2026,-2.700000000000003,-10.100000000000001,-6.6000000000000085,7.3199999999999985,-28.2,-17.6,-5.24,-14.730000000000004,15.14
FDU,15,SACRAMENTO 4,Virginia,10,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,75.3,64.3,69.5,10.97,9.73,13.86,6.84,110.29,82.33,2026,-6.200000000000003,-13,-4.700000000000003,6.8199999999999985,-26.66,-19.18,-2.6099999999999994,-17.38000000000001,10.430000000000007
FDU,15,SACRAMENTO 4,Syracuse,9,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,74.5,63.4,72.2,11.06,9.49,13.44,7.12,105.07,78.31,2026,-5.400000000000006,-12.100000000000001,-7.400000000000006,6.729999999999999,-26.42,-18.759999999999998,-2.8899999999999997,-12.159999999999997,14.450000000000003
FDU,15,SACRAMENTO 4,Virginia Tech,9,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,72.9,61.3,73.1,11.59,8.96,11.29,9.26,103.49,76.88,2026,-3.8000000000000114,-10,-8.299999999999997,6.199999999999999,-25.89,-16.61,-5.029999999999999,-10.579999999999998,15.88000000000001
FDU,15,SACRAMENTO 4,Colorado,10,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,67.8,60.7,70.4,7.12,13.39,8.04,12.47,103.13,75.76,2026,1.2999999999999972,-9.400000000000006,-5.6000000000000085,10.669999999999998,-30.32,-13.36,-8.24,-10.219999999999999,17
FDU,15,SACRAMENTO 4,Clemson,8,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,67.7,58.7,65.7,9,9.78,5.93,12.84,107.41,81.67,2026,1.3999999999999915,-7.400000000000006,-0.9000000000000057,8.79,-26.71,-11.25,-8.61,-14.5,11.090000000000003
FDU,15,SACRAMENTO 4,James Madison,12,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,74.8,61.1,72,13.71,3.98,9.88,7.81,103.79,79.96,2026,-5.700000000000003,-9.800000000000004,-7.200000000000003,4.079999999999998,-20.91,-15.200000000000001,-3.579999999999999,-10.88000000000001,12.800000000000011
FDU,15,SACRAMENTO 4,Richmond,11,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,72.6,59,66.8,13.61,3.72,10.09,7.23,109.97,85.55,2026,-3.5,-7.700000000000003,-2,4.18,-20.65,-15.41,-3,-17.060000000000002,7.210000000000008
FDU,15,SACRAMENTO 4,Arizona State,10,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,66.5,60.6,71.6,5.94,11.3,4.94,12.29,98.49,75.55,2026,2.5999999999999943,-9.300000000000004,-6.799999999999997,11.849999999999998,-28.23,-10.260000000000002,-8.059999999999999,-5.579999999999998,17.210000000000008
FDU,15,SACRAMENTO 4,South Dakota State,11,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,76.6,61.2,69.8,15.33,1.91,10.75,6.49,108.57,84.39,2026,-7.5,-9.900000000000006,-5,2.459999999999999,-18.84,-16.07,-2.26,-15.659999999999997,8.370000000000005
FDU,15,SACRAMENTO 4,Princeton,9,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,72.5,60,67,12.52,3.59,9.87,6.23,109.31,86.61,2026,-3.4000000000000057,-8.700000000000003,-2.200000000000003,5.27,-20.52,-15.19,-2,-16.400000000000006,6.150000000000006
FDU,15,SACRAMENTO 4,Rhode Island,11,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,67.7,53.8,65.7,13.91,1.34,3.54,10.35,102.97,82.95,2026,1.3999999999999915,-2.5,-0.9000000000000057,3.879999999999999,-18.27,-8.86,-6.119999999999999,-10.060000000000002,9.810000000000002
