"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"1849","Mississippi State","SEC",25,12,73.4,67.8,68.6,5.65,6.82,3.79,7.92,110.26,93.02,2018
"1850","Utah","Pac-12",23,12,73.5,68.5,67.9,5,6.39,2.78,8.62,111.44,94.54,2018
"1851","Boise State","MWC",23,9,78.2,69.1,66.5,9.13,3.05,5.21,6,108.94,92.79,2018
"1852","Providence","Big East",21,14,73.6,72.7,68.8,0.89,10.23,3.47,7.65,108.9,92.55,2018
"1853","Western Kentucky","CUSA",27,11,78.4,70.4,69,8.03,3.64,7.12,3.96,113.76,97.02,2018
"1854","Davidson","A-10",21,12,76.3,67.9,66.1,8.45,2.57,5.42,5.61,118.15,100.16,2018
"1855","Nebraska","Big Ten",22,11,72.3,68.6,67.2,3.67,7.33,3.69,7.3,111,94.18,2018
"1856","LSU","SEC",18,15,77.5,74.6,70.6,2.91,8.02,8.35,2.59,116.12,99.7,2018
"1857","Oregon","Pac-12",23,13,78.3,72.4,65.5,5.86,4.84,5.7,5,111.67,96.31,2018
"1858","Wisconsin","Big Ten",15,18,66.8,66,64.8,0.88,9.5,-1.36,11.74,110.78,94.61,2018
"1859","Loyola (IL)","MVC",32,6,71.6,62.6,63.7,9.05,1.8,0.65,9.72,110.59,93.84,2018
"1860","Middle Tennessee","CUSA",25,8,75.1,66.3,70.3,8.82,2.83,2.37,7.93,110.2,94.23,2018
"1861","St. John's (NY)","Big East",16,17,73.1,72.6,72.6,0.45,10.69,4.06,6.23,106.38,91.5,2018
"1862","Georgia","SEC",18,15,68.1,66.7,70.4,1.36,8.87,-0.7,10.93,106.59,91.63,2018
"1863","Indiana","Big Ten",16,15,71.9,70.3,68.3,1.65,8.25,2.91,6.98,109.52,94.63,2018
"1864","Northwestern","Big Ten",15,17,68.8,66.5,66.8,2.38,8.37,0.45,9.18,109.91,95.53,2018
"1865","South Carolina","SEC",17,16,70.1,69,71.2,1.09,9.23,1.74,7.71,105.42,91.7,2018
"1866","Old Dominion","CUSA",25,7,73.3,62.8,65.6,10.53,-1.27,-0.99,10.25,107.14,92.6,2018
"1867","Southern Methodist","AAC",17,16,69.5,64.1,66.5,5.42,3.66,-0.03,9.11,110.82,96.55,2018
"1868","New Mexico State","WAC",28,6,75.6,64.2,68.3,11.44,-1.1,1.87,7.19,107.29,93.41,2018
"1869","Boston College","ACC",19,16,76.4,74.6,68.4,1.8,7.2,7.87,1.13,112.45,99.22,2018
"1870","St. Bonaventure","A-10",26,8,77.1,70.8,65.1,6.26,2.61,5.9,2.97,109.69,95.99,2018
"1871","Vanderbilt","SEC",12,20,72.4,74,68.9,-1.63,10.14,4.78,3.73,114.69,101.76,2018
"1872","Illinois","Big Ten",14,18,75.8,73.8,71,2,7.53,7.21,1.29,110.36,97.98,2018
"1873","Fresno State","MWC",21,11,76.8,68.8,69.6,8.06,1.84,2.64,5.53,110.07,97.66,2018
"1874","Iowa","Big Ten",14,19,79.7,78.7,70.2,1,7.13,10.7,-2.58,116.37,104.36,2018
"1875","Stanford","Pac-12",19,16,75.9,74.9,71.8,0.94,7.14,5.37,2.71,107.48,95.32,2018
"1876","BYU","WCC",24,11,74.3,67.8,71.9,6.51,1.53,2.21,5.83,107.77,95.06,2018
"1877","Buffalo","MAC (East)",27,9,84.6,76.2,74.5,8.47,0.25,11.64,-3.66,112.66,100.78,2018
"1878","Wake Forest","ACC",11,20,73.3,74.4,68.8,-1.03,8.79,5.71,2.05,111.29,98.99,2018
"1879","Washington","Pac-12",21,13,74.6,73,67.4,1.56,6.06,4.03,3.58,106.89,95.16,2018
"1880","Louisiana","Sun Belt",27,7,83.2,70.8,74.8,12.38,-2.55,7.31,0.27,110.61,99.33,2018
"1881","Oregon State","Pac-12",16,16,73.1,70.3,67.2,2.75,4.56,1.06,6.25,107.87,96.95,2018
"1882","Temple","AAC",17,16,69.9,70.5,70.5,-0.55,7.79,2.27,4.97,108.28,96.98,2018
"1883","UNLV","MWC",20,13,83.4,78.1,69,5.33,1.87,11.13,-3.92,110.96,101.03,2018
"1884","Georgetown","Big East",15,15,78.3,76.5,73.2,1.87,5.29,7.37,-0.21,109.65,98.68,2018
"1885","Minnesota","Big Ten",15,17,75.2,75.1,67.9,0.09,6.91,6.43,0.58,108.85,98.84,2018
"1886","Iowa State","Big 12",13,18,72.8,75.5,68.2,-2.61,9.49,4.91,1.97,109.5,99.05,2018
"1887","Murray State","OVC",26,6,78.6,66.2,71.8,12.44,-3.53,2.89,3.99,111.29,99.6,2018
"1888","Ole Miss","SEC",12,20,75.8,78.1,69.2,-2.31,9.16,7.96,-1.11,110.06,99.68,2018
"1889","South Dakota State","Summit",28,7,84.5,74.3,72.8,10.26,-0.38,8.68,-1.84,111.87,101.55,2018
"1890","DePaul","Big East",11,20,71.9,73.8,71.7,-1.9,8.45,1.67,4.88,104.36,94.16,2018
"1891","Montana","Big Sky",26,8,77.2,68.5,68.6,8.71,-2.24,2.31,3.97,106.22,96.64,2018
"1892","South Dakota","Summit",26,9,80.9,68.7,68.1,12.23,-2.6,3.65,2.53,106.82,97.07,2018
"1893","Colorado","Pac-12",17,15,72.1,73,69.4,-0.94,7,0.75,5.32,104.27,95.33,2018
"1894","New Mexico","MWC",19,15,82.2,77.7,74.5,4.53,3.3,8.6,-2.78,111.78,102.9,2018
"1895","Belmont","OVC",24,9,77.6,69.2,74.2,8.42,-2.88,3.25,2.29,111.35,101.96,2018
"1896","Rutgers","Big Ten",15,19,65.2,64.8,68.1,0.35,6.84,-4.68,10.18,99.48,90.92,2018
"1897","Georgia Tech","ACC",13,19,65.7,67.9,68.1,-2.22,7.46,-2.91,8.15,104.15,95.69,2018
"1898","Utah Valley","WAC",23,11,78.1,67.9,70.4,10.21,-1.76,3.28,1.8,108.95,100.42,2018
"1899","Tulsa","AAC",19,12,73.5,70.9,69.9,2.58,2.38,2.19,2.77,106.84,98.65,2018
"1900","UAB","CUSA",20,13,76.8,69.8,66.6,7.06,-0.65,2.82,2.08,108.05,100.11,2018
"1901","Vermont","AmEast",27,8,73.9,65.1,66.5,8.86,-3.16,-0.07,4.97,111.66,102.57,2018
"1902","Northern Kentucky","Horizon",22,10,77.7,66,70,11.69,-4.07,0.73,4.09,105.42,97.1,2018
"1903","UCF","AAC",19,13,62.7,61.7,67.3,1,3.76,-7.49,12.24,98.92,90.49,2018
"1904","UNC Greensboro","Southern",27,8,73.2,62.5,69.9,10.66,-3.87,-3.77,8.3,102.85,94.43,2018
"1905","Bucknell","Patriot",25,10,81.1,73.1,71.4,7.94,-3.46,6.85,-2.36,107.31,100.39,2018
"1906","Furman","Southern",23,10,79.4,68.5,68.3,10.88,-3.64,2.59,1.84,107.79,100.22,2018
"1907","Wyoming","MWC",20,13,79.8,78.7,70.2,1.09,3.54,7.97,-3.71,104.07,97.31,2018
"1908","Marshall","CUSA",25,11,83.8,79.1,76.3,4.67,0.44,10.29,-6.08,107.5,100.84,2018
"1909","Northern Iowa","MVC",16,16,64.3,62.2,65.8,2.06,3.87,-7.03,11.03,102.56,95.96,2018
"1910","Grand Canyon","WAC",22,12,73.9,65.1,69.6,8.79,-4.8,-1.32,5.1,100.79,94.46,2018
"1911","Saint Joseph's","A-10",16,16,74.1,72.2,68.8,1.88,1.9,2.35,1.43,104.52,98.33,2018
"1912","East Tennessee State","Southern",25,9,75.2,65.9,70.2,9.26,-4.09,-1.75,5.47,103.01,95.91,2018
"1913","Northern Colorado","Big Sky",26,12,81.1,73.1,68.7,8,-2.27,4.97,-1.3,105.02,99.36,2018
"1914","Northeastern","CAA",23,10,74.9,68.8,66.3,6.12,-1.61,-0.46,4.1,105.98,99.48,2018
"1915","VCU","A-10",18,15,76,74.8,69,1.12,2.43,4.89,-1.35,106.84,100.77,2018
"1916","Georgia State","Sun Belt",24,11,74.7,67.3,71.3,7.37,-2.78,0.04,3.18,106,99.93,2018
"1917","Missouri State","MVC",18,15,70.1,66.6,66.5,3.52,0.43,-1.05,4.1,106.08,100.7,2018
"1918","San Diego","WCC",20,14,70.1,66.6,68,3.56,0.5,-2.32,5.18,102.47,97.51,2018
"1919","Stephen F. Austin","Southland",28,7,80.5,68.2,69.8,12.37,-6.47,1.51,1.16,102.31,98.01,2018
"1920","Toledo","MAC (West)",23,11,79,74.5,69.7,4.56,-1.75,4.86,-2.21,111.79,106.83,2018
"1921","Saint Louis","A-10",17,16,65.8,65.4,67,0.39,2.92,-6.41,8.98,100.94,95.88,2018
"1922","Utah State","MWC",17,17,73.2,72.5,70,0.68,2.65,-0.36,2.67,106.13,101.68,2018
"1923","Penn","Ivy",24,9,75.9,68.9,69.1,7.03,-3.16,0.03,2.22,101.47,97.35,2018
"1924","UT Arlington","Sun Belt",21,13,77.6,73.5,69,4.12,-1.44,4.24,-2.04,103.21,99.77,2018
"1925","UCSB","Big West",23,9,75.8,69.1,66,6.69,-3.37,1.88,0.22,109.29,105.31,2018
"1926","Bradley","MVC",20,13,67.4,64.7,66.2,2.64,0.35,-4.27,6.34,102.25,97.59,2018
"1927","Florida Gulf Coast","A-Sun",23,12,81.3,71.9,71.1,9.49,-5.44,3.47,-1.54,105.19,101.16,2018
"1928","College of Charleston","CAA",26,8,74.6,68.6,66.3,6.03,-3.29,-1.6,3.43,106.32,101.88,2018
"1929","Memphis","AAC",21,13,70.8,71.2,75.5,-0.35,2.16,0.72,1.09,106.53,103.11,2018
"1930","La Salle","A-10",13,19,72.9,73.8,69.5,-0.84,2.54,2.32,-0.63,104.3,100.59,2018
"1931","Dayton","A-10",14,17,72.4,73.5,66.2,-1.06,2.71,1.19,0.45,108.36,105.4,2018
"1932","Indiana State","MVC",13,18,72.5,72.7,69.2,-0.16,2.43,2.34,-0.8,103.47,99.79,2018
"1933","Southern Illinois","MVC",20,13,69.9,69.1,66.8,0.85,0.65,-0.9,2.27,104.05,100.78,2018
"1934","Louisiana Tech","CUSA",17,16,74.8,70.6,68,4.15,-0.12,0.09,1.24,104.99,102.05,2018
"1935","Tulane","AAC",14,17,73.2,74.1,72,-0.87,2.08,2.53,-1.32,105.23,102.92,2018
"1936","North Texas","CUSA",20,18,74.4,71.1,67.5,3.29,-0.4,-0.26,1.41,103.81,101.25,2018
"1937","San Francisco","WCC",22,17,68.8,68.7,67.3,0.1,1.63,-3.68,4.8,100.51,97.88,2018
"1938","UConn","AAC",14,18,68.2,73.1,69.7,-4.97,6.05,-0.57,1.65,103.78,101.44,2018
"1939","Illinois State","MVC",18,15,71.6,73.3,67.9,-1.64,3.67,1.86,-0.79,103.37,100.82,2018
"1940","Rider","MAAC",22,10,81.9,78.3,74.1,3.59,-2.65,7.85,-6.91,106.63,104.86,2018
"1941","UC-Davis","Big West",22,11,72.4,67.9,67,4.45,-1.84,-1.63,2.5,102.08,99.68,2018
"1942","Idaho","Big Sky",22,9,75.2,68.8,67.9,6.32,-3.94,-1.49,2.31,106.28,103.68,2018
"1943","Iona","MAAC",20,14,79.5,76.5,71.4,2.94,-2.19,5.7,-4.95,108.12,106,2018
"1944","Evansville","MVC",17,15,65.4,63.9,70.8,1.53,1.35,-7.23,7.92,97.26,94.95,2018
"1945","Washington State","Pac-12",12,19,73.2,77.8,71.6,-4.55,5.21,3,-2.33,107.47,105.72,2018
"1946","Valparaiso","MVC",15,17,70.4,68.2,66.4,2.19,0.93,-1.32,1.94,101.09,99.3,2018
"1947","Wright State","Horizon",25,10,71.4,65.9,67.4,5.51,-3.64,-4.33,4.91,97.86,95.69,2018
"1948","Canisius","MAAC",21,12,76.3,71.1,68.5,5.24,-4.8,0.79,-0.35,104.8,103.19,2018
"1949","Albany (NY)","AmEast",22,10,74.2,68.2,66.7,6.03,-5.4,-1.62,1.64,104.58,103.34,2018
"1950","Weber State","Big Sky",20,11,78.5,70.8,73.4,7.71,-2.87,0.58,-0.57,105.35,104.6,2018
"1951","Eastern Washington","Big Sky",20,15,74.8,72,69.5,2.83,-1.54,-1.31,1.28,105.01,103.7,2018
"1952","Towson","CAA",18,14,76.4,71.2,64.5,5.22,-3.12,0.14,-0.26,103.13,102.08,2018
"1953","Portland State","Big Sky",20,14,85.2,79.4,72.2,5.85,-1.04,9.02,-9.15,105.69,105.4,2018
"1954","Richmond","A-10",12,20,71.8,75.6,66.6,-3.78,3.61,1.28,-1.45,106.71,105.74,2018
"1955","UC-Irvine","Big West",18,17,69.7,67.1,66.2,2.57,-0.34,-5.47,5.26,97.98,96.99,2018
"1956","Eastern Michigan","MAC (West)",22,13,71.7,66.8,66.5,4.86,-2.81,-6,5.77,99.83,98.88,2018
"1957","Harvard","Ivy",18,14,68.2,66.5,68.5,1.66,-1.7,-6.03,5.75,98.16,97.39,2018
"1958","Jacksonville State","OVC",23,13,71.9,65.8,71.3,6.06,-4.87,-5.31,5.01,100.06,99.12,2018
"1959","Drake","MVC",17,17,73.7,73.4,69.6,0.32,0.58,1.05,-1.55,104.03,103.47,2018
"1960","Hofstra","CAA",19,12,79.5,77.3,68.3,2.16,-1.6,3.37,-3.91,108.11,107.53,2018
"1961","Georgia Southern","Sun Belt",21,12,75.9,70.2,75.2,5.73,-3.28,0,-0.54,102.87,102.46,2018
"1962","Pacific","WCC",14,18,71.3,72.4,66.7,-1.13,1.8,-1.25,0.7,104.56,104.33,2018
"1963","George Washington","A-10",15,18,67.4,70.3,67.5,-2.85,2.13,-4.1,3.38,102.58,103.14,2018
"1964","Mercer","Southern",19,15,75.3,69.8,69.1,5.53,-3.5,-0.19,-0.69,110.45,109.17,2018
"1965","Cal State Fullerton","Big West",20,12,72.4,70.2,70.3,2.28,-1.03,-0.27,-0.66,100.5,100.77,2018
"1966","Wofford","Southern",21,13,75.8,70.7,68.5,5.09,-2.45,-0.73,-0.24,107.29,107.12,2018
"1967","Duquesne","A-10",16,16,72.4,70.2,70.5,2.25,-3.33,-0.91,-0.17,104.07,104.34,2018
"1968","Ball State","MAC (West)",19,13,75.3,73.8,71.7,1.5,-2,0.46,-1.68,101.1,101.74,2018
"1969","UTSA","CUSA",20,15,78.3,75.1,74,3.2,-0.93,2.99,-4.23,103.19,103.74,2018
"1970","William & Mary","CAA",19,12,85,81.6,69.2,3.39,-1.34,8.41,-9.79,113.16,114.45,2018
"1971","Central Michigan","MAC (West)",21,15,78.8,73.9,73.6,4.83,-3.24,2,-3.39,107.1,107.79,2018
"1972","Purdue Fort Wayne","Summit",18,15,82.3,76.8,73.4,5.48,-3.24,4.68,-6.17,104.4,105.48,2018
"1973","Troy","Sun Belt",16,17,75,73,69.6,2.03,-2.12,0.28,-1.78,104.06,105.32,2018
"1974","Winthrop","Big South",19,12,79.5,71.6,75.1,7.9,-5.85,2.45,-4.08,102.8,104.2,2018
"1975","UMass","A-10",13,20,71.9,74.7,68.4,-2.76,1.1,-0.05,-1.6,105.59,106.96,2018
"1976","Oakland","Horizon",19,14,78.2,76.2,69.9,1.94,-3.76,3.39,-5.21,104.61,105.48,2018
"1977","North Dakota State","Summit",15,17,74.4,70.8,66.8,3.69,-1.58,-3.34,1.49,102.68,104.37,2018
"1978","Pitt","ACC",8,24,62,72.4,68.6,-10.34,8.48,-6.22,4.35,98.55,101.35,2018
"1979","Maryland-Baltimore County","AmEast",25,11,73.1,68.5,65.8,4.56,-3.84,-2.3,0.28,100.78,102.28,2018
"1980","Lipscomb","A-Sun",23,10,82.1,77.7,74.9,4.36,-3.8,4.74,-6.84,100.62,102.25,2018
"1981","Western Michigan","MAC (West)",17,15,75.1,73.4,70.2,1.66,-1.99,-0.73,-1.49,103.74,105.96,2018
"1982","Seattle","WAC",20,14,76.1,72.6,69.7,3.56,-3.09,-1.02,-1.3,102.1,104.64,2018
"1983","Hawaii","Big West",17,13,70.1,69,67.6,1.1,-2.51,-4.75,2.42,98.15,100.55,2018
"1984","Monmouth","MAAC",11,20,75.4,76.5,68.5,-1.16,-1.25,1.26,-3.67,100.92,103,2018
"1985","Princeton","Ivy",13,16,72.6,71.8,69.8,0.79,-1.97,-2.21,-0.23,103.38,106.1,2018
"1986","Ohio","MAC (East)",14,17,75.3,75.9,71.5,-0.61,-1.65,1.12,-3.63,98.02,100.44,2018
"1987","Radford","Big South",23,13,67.3,64.9,66.5,2.39,-4.09,-7.39,4.78,100.36,102.62,2018
"1988","Liberty","Big South",22,15,70.8,63.6,65.4,7.24,-6.24,-6.46,3.78,101.44,103.71,2018
"1989","Illinois-Chicago","Horizon",20,16,75.2,72.1,71.5,3.08,-4.21,-0.19,-2.73,97.56,100.06,2018
"1990","George Mason","A-10",16,17,71.8,75.7,68.1,-3.82,0.85,-0.52,-2.45,100.5,103.8,2018
"1991","Wagner","NEC",23,10,74.2,68.4,66.4,5.82,-6.9,-3.77,0.58,99.21,102.03,2018
"1992","Austin Peay","OVC",19,15,73.9,71.9,71.8,1.94,-2.5,-0.62,-2.66,101.61,105.15,2018
"1993","California","Pac-12",8,24,67.7,77.6,68.5,-9.91,6.05,-4,0.6,97.63,101.46,2018
"1994","Nicholls State","Southland",21,11,82.5,75.3,71.2,7.19,-5.86,2.88,-6.42,99.76,103.17,2018
"1995","Miami (OH)","MAC (East)",16,18,72,70.7,68.8,1.32,-1.15,-4.92,1.36,97.76,101.78,2018
"1996","Kent State","MAC (East)",17,17,73,73.6,69.4,-0.59,-1.76,-1.96,-1.76,100.15,104.82,2018
"1997","Long Beach State","Big West",15,18,75.3,78.4,73.3,-3.06,0.89,3.42,-7.18,103.15,107.18,2018
"1998","Colorado State","MWC",11,21,72.3,79.3,68.9,-6.97,3.79,0.27,-4.13,101.6,105.79,2018
"1999","UNC Asheville","Big South",21,13,75.2,73.5,64.2,1.71,-3.58,0.91,-4.83,102.9,106.73,2018
"2000","Coastal Carolina","Sun Belt",14,18,71.8,70,71.2,1.78,-2.42,-3.16,-0.78,99.07,103.82,2018
"2001","Milwaukee","Horizon",16,17,68.5,68.5,68.9,-0.03,-4.25,-7.01,2.86,98.29,102.44,2018
"2002","Yale","Ivy",16,15,74.6,73.8,72.9,0.77,-2.83,-1.6,-2.59,100.98,106.11,2018
"2003","Southern Mississippi","CUSA",16,18,70.6,72,67.4,-1.41,1.31,-3.97,-0.29,103.94,108.91,2018
"2004","Florida International","CUSA",14,18,70.7,71.2,80.8,-0.5,-1.99,-3.24,-1.07,96.98,101.84,2018
"2005","Air Force","MWC",12,19,68.5,72.4,67.4,-3.87,1.72,-5.94,1.63,99.34,105.37,2018
"2006","Loyola Marymount","WCC",11,20,71.8,76.4,65.2,-4.61,1.09,-0.5,-3.85,104.99,110.5,2018
"2007","Appalachian State","Sun Belt",15,18,76.4,74.2,73.7,2.18,-2.67,0.48,-5.31,100.12,105.54,2018
"2008","Niagara","MAAC",19,14,83.3,83.9,70.4,-0.64,-4.21,7.82,-12.66,106.38,111.87,2018
"2009","Colgate","Patriot",19,14,72.5,70.2,67.8,2.39,-5.72,-3.64,-1.21,102.41,108.35,2018
"2010","Fairfield","MAAC",17,16,75.9,77.2,68.1,-1.3,-3.68,0.07,-5.05,99.6,105.17,2018
"2011","Manhattan","MAAC",14,17,69.3,70.2,62.8,-0.9,-4.13,-7,1.96,96.58,102.73,2018
"2012","Stony Brook","AmEast",13,19,68.9,70.3,69.9,-1.38,-2.28,-5.85,0.77,94.22,100.45,2018
"2013","Sam Houston","Southland",21,15,71.4,68.8,68.6,2.61,-4.8,-5.13,-0.02,98.67,104.77,2018
"2014","Lamar","Southland",19,14,75.8,69.6,71.3,6.18,-7.23,-3.68,-1.51,98.32,104.35,2018
"2015","Denver","Summit",15,15,73.1,73,69.1,0.1,-2.53,-4.1,-1.11,100.14,106.19,2018
"2016","St. Peter's","MAAC",14,18,65.2,66,64.3,-0.88,-4.37,-12.49,7.24,93.42,99.77,2018
"2017","UTEP","CUSA",11,20,67.5,70.9,70,-3.32,-0.21,-6.84,1.53,96.22,102.59,2018
"2018","Tennessee State","OVC",15,15,66.6,67,73.1,-0.43,-2.98,-8.46,3.13,94.66,100.65,2018
"2019","Florida Atlantic","CUSA",12,19,69.5,70.1,70.3,-0.55,-0.14,-6.3,0.95,93.69,100.46,2018
"2020","South Alabama","Sun Belt",14,18,69.6,69.3,68.9,0.31,-2.87,-5.08,-0.36,93.98,100.32,2018
"2021","James Madison","CAA",10,22,73.2,75.4,66,-2.28,-2.15,-2.64,-2.83,99.11,105.68,2018
"2022","Hartford","AmEast",19,14,70.5,70.2,68,0.24,-5.26,-4.48,-1.06,99.98,106.34,2018
"2023","Columbia","Ivy",8,19,76.4,77.2,69.4,-0.85,-3.02,1.83,-7.46,104.34,111.2,2018
"2024","Campbell","Big South",18,16,75.9,70.9,68,4.97,-6.68,-1.36,-4.32,103.26,109.59,2018
"2025","Idaho State","Big Sky",14,16,73.7,74.4,68.9,-0.7,-3.69,-3.36,-2.4,100.53,107.58,2018
"2026","Central Arkansas","Southland",18,17,80.5,79,72,1.51,-5.97,4.92,-10.74,101.91,109.26,2018
"2027","Tennessee Tech","OVC",19,14,73.1,72.4,72.9,0.76,-3.54,-3.17,-2.66,95.58,102.75,2018
"2028","Texas State","Sun Belt",15,18,66.4,65.8,68.5,0.55,-3.45,-10.39,4.55,97,104.3,2018
"2029","Saint Francis (PA)","NEC",18,13,79,76,70.8,3.06,-6.71,0.65,-6.77,103.45,111.02,2018
"2030","Louisiana-Monroe","Sun Belt",16,16,69.8,68.3,69.2,1.5,-3.31,-6.29,0.02,98.37,106.47,2018
"2031","Bowling Green","MAC (East)",16,16,75.9,77.8,72.8,-1.91,-2.88,-0.64,-5.74,98.85,106.77,2018
"2032","Southeastern Louisiana","Southland",22,12,71.7,69.3,67.6,2.41,-6.2,-6.85,0.45,97.82,105.65,2018
"2033","Lehigh","Patriot",16,14,77.9,77.8,72.5,0.1,-5.65,2.82,-9.23,101.3,109.46,2018
"2034","Pepperdine","WCC",6,26,71.3,78.6,70.7,-7.28,1.82,-1.13,-5.37,103.18,111.72,2018
"2035","Cal State Bakersfield","WAC",12,18,66,68.9,67.6,-2.9,-0.73,-9.68,3.1,93.95,102.2,2018
"2036","Portland","WCC",10,22,69.4,74.1,68.4,-4.72,2.43,-4.96,-1.65,98.29,106.62,2018
"2037","Oral Roberts","Summit",11,21,72.9,77.6,69.1,-4.75,1.05,-2.41,-4.25,102.1,111.04,2018
"2038","Northern Illinois","MAC (West)",13,19,72.5,75.2,68.4,-2.75,-1.71,-3.34,-3.37,100.58,109.12,2018
"2039","Fordham","A-10",9,22,62.3,70.3,66.4,-8,1.26,-9.64,2.91,94.19,103.81,2018
"2040","High Point","Big South",14,16,70.9,66.4,65.5,4.43,-6.38,-7.63,0.88,96.35,104.64,2018
"2041","Akron","MAC (East)",14,18,71.8,75.3,68.5,-3.59,-1.92,-3.55,-3.27,99.08,107.52,2018
"2042","Elon","CAA",14,18,73.3,76.2,69,-2.84,-1.69,-1.66,-5.23,100.54,109.48,2018
"2043","Navy","Patriot",20,12,68.7,66.4,68.3,2.31,-7.2,-8.94,2.03,95.59,103.9,2018
"2044","Delaware","CAA",14,19,70.8,73.6,64.7,-2.73,-2.96,-5.63,-1.3,99.62,108.55,2018
"2045","Santa Clara","WCC",11,20,66.1,71.7,67.4,-5.68,0.61,-8.38,1.37,98.22,108.08,2018
"2046","Drexel","CAA",13,20,74.4,78.5,70,-4.15,-2.48,-1.54,-5.66,99.56,108.62,2018
"2047","NJIT","A-Sun",14,16,74.9,73.2,69.2,1.7,-5.53,-6.39,-0.86,96.75,105.51,2018
"2048","South Florida","AAC",10,22,63.3,70.6,69.5,-7.31,0.06,-8.95,1.7,96.16,105.98,2018
"2049","UNC Wilmington","CAA",11,21,79.4,83.4,70.2,-3.94,-1.15,3.77,-11.29,102.18,111.28,2018
"2050","Texas Southern","SWAC",16,20,77.4,79.4,76.3,-2,-5.53,2.19,-9.71,101.48,110.91,2018
"2051","North Dakota","Big Sky",12,20,75.8,81.6,71.5,-5.78,-0.19,1.96,-9.58,100.22,109.08,2018
"2052","Southern Utah","Big Sky",13,19,75.5,80.7,73.5,-5.22,-0.87,0.64,-8.28,99.69,108.99,2018
"2053","Texas-Rio Grande Valley","WAC",15,18,75.5,78.3,71.9,-2.85,-2.86,1.12,-8.85,96.64,105.94,2018
"2054","Brown","Ivy",11,16,77,79,72.6,-1.96,-4.67,0.56,-8.34,98.33,108.2,2018
"2055","Robert Morris","NEC",16,17,68.8,70.7,68.2,-1.88,-6.1,-7.79,-0.19,91.48,101.5,2018
"2056","Southeast Missouri State","OVC",14,17,76,77.8,70.2,-1.87,-4.88,2.18,-10.3,105.32,115.96,2018
"2057","Mount St. Mary's","NEC",18,14,72.8,71.9,69.5,0.94,-8.03,-5.91,-2.22,100.48,110.47,2018
"2058","Charleston Southern","Big South",15,16,72,68.8,71.9,3.19,-6.16,-6.7,-1.46,96.24,106.73,2018
"2059","Boston University","Patriot",15,16,70.5,71.8,68.1,-1.29,-5.83,-5.76,-2.58,96.9,108.06,2018
"2060","Eastern Illinois","OVC",12,19,66.6,68.4,69,-1.77,-3.4,-8.63,0.3,95.88,106.52,2018
"2061","New Hampshire","AmEast",10,21,67.8,67.3,67.1,0.58,-4.31,-8.89,0.51,95.59,106.43,2018
"2062","UC Riverside","Big West",9,22,65.3,69.8,64.3,-4.48,-1.54,-8.94,0.44,91.29,102.17,2018
"2063","Green Bay","Horizon",13,20,76.3,75.7,76.4,0.55,-4.08,-0.83,-7.68,96.27,106.37,2018
"2064","Long Island University","NEC",18,17,77,76.4,72.9,0.63,-8.19,-0.12,-8.48,98.94,109.8,2018
"2065","Army","Patriot",13,17,74.3,74.1,71.7,0.23,-7.17,-2.9,-5.71,96.74,107.96,2018
"2066","Rice","CUSA",7,24,68.2,75.7,71.8,-7.52,-0.04,-5.67,-2.96,96.41,107.61,2018
"2067","Montana State","Big Sky",13,19,76.1,78.9,71.6,-2.81,-3.52,-1.98,-6.71,98.79,109.99,2018
"2068","East Carolina","AAC",10,20,66.4,74.9,69.9,-8.5,-0.22,-4.74,-3.98,95.41,106.96,2018
"2069","San Jose State","MWC",4,26,65.8,75.3,71.3,-9.53,2.91,-8.08,-0.66,94.12,106.08,2018
"2070","Cornell","Ivy",12,16,75.9,80.4,69.6,-4.5,-3.24,0.79,-9.58,101.18,112.31,2018
"2071","Sacramento State","Big Sky",7,25,67.4,73.7,69.4,-6.28,-0.74,-8.06,-0.85,96.52,108.47,2018
"2072","New Orleans","Southland",16,17,69.6,70.4,71.1,-0.76,-5.78,-8.44,-0.57,94.97,106.69,2018
"2073","Abilene Christian","Southland",16,16,73.7,71.2,67.2,2.5,-6.82,-6.3,-2.85,94.29,105.88,2018
"2074","Hampton","MEAC",19,16,77.2,74.4,73.3,2.86,-9.56,-3.05,-6.32,92.4,104.49,2018
"2075","Quinnipiac","MAAC",12,21,71.6,76.7,67.6,-5.06,-4.44,-4.19,-5.31,98.72,111.12,2018
"2076","Massachusetts-Lowell","AmEast",12,18,76.2,78.5,71.9,-2.33,-5.77,0.89,-10.42,100.63,113.32,2018
"2077","Arkansas State","Sun Belt",11,21,74,78.8,70.2,-4.81,-3.02,-0.59,-9.07,100.89,113.23,2018
"2078","Gardner-Webb","Big South",14,18,70.6,72.1,68.5,-1.53,-3.81,-6.6,-3.11,94.2,105.95,2018
"2079","Lafayette","Patriot",10,21,71.2,74.4,70.4,-3.23,-6.04,-4.47,-5.3,98.23,111.2,2018
"2080","IU Indianapolis","Horizon",11,19,68.2,72.7,71.6,-4.43,-3.53,-8.15,-1.66,95.67,108.2,2018
"2081","Omaha","Summit",9,22,76.5,83.5,70,-6.94,0.33,0.71,-10.59,100.62,112.87,2018
"2082","Holy Cross","Patriot",12,19,63.6,67.7,65,-4.1,-5.82,-11.72,1.8,94.89,108.92,2018
